Cycle,Current Task,,Real x[m],Real y[m],Filterd x[m],Filtered y[m],Delivery pos x[m],Delivery pos y[m],Robot move start flag
186,0,1.0429,-1.19255,1.04093,-1.19076,0,0,0,
187,0,1.04374,-1.19247,1.04129,-1.19102,0,0,0,
188,0,1.0437,-1.19285,1.04166,-1.19127,0,0,0,
189,0,1.04443,-1.19291,1.04203,-1.19152,0,0,0,
190,0,1.04472,-1.19279,1.04242,-1.19172,0,0,0,
191,0,1.04514,-1.19287,1.0428,-1.19189,0,0,0,
192,0,1.04554,-1.19282,1.04319,-1.19204,0,0,0,
193,0,1.04574,-1.19287,1.04356,-1.19216,0,0,0,
194,0,1.04613,-1.19296,1.04392,-1.19227,0,0,0,
195,0,1.0462,-1.19299,1.04427,-1.19238,0,0,0,
196,0,1.04636,-1.19303,1.04457,-1.19248,0,0,0,
197,0,1.0466,-1.19301,1.04486,-1.19256,0,0,0,
198,0,1.04677,-1.19296,1.04514,-1.19262,0,0,0,
199,0,1.04709,-1.19277,1.04541,-1.19266,0,0,0,
200,0,1.04699,-1.19273,1.04566,-1.19267,0,0,0,
201,0,1.04692,-1.19267,1.04586,-1.19268,0,0,0,
202,0,1.04691,-1.19263,1.04602,-1.19267,0,0,0,
203,0,1.04684,-1.1926,1.04615,-1.19267,0,0,0,
204,0,1.04682,-1.19248,1.04625,-1.19265,0,0,0,
205,0,1.04674,-1.19233,1.04633,-1.19261,0,0,0,
206,0,1.04699,-1.19196,1.04641,-1.19254,0,0,0,
207,0,1.04713,-1.19127,1.04651,-1.1924,0,0,0,
208,0,1.04715,-1.19083,1.04661,-1.19219,0,0,0,
209,0,1.04721,-1.19044,1.0467,-1.19195,0,0,0,
210,0,1.04704,-1.18963,1.04676,-1.19166,0,0,0,
211,0,1.04677,-1.18932,1.04678,-1.19133,0,0,0,
212,0,1.04693,-1.18836,1.04679,-1.19095,0,0,0,
213,0,1.04704,-1.18776,1.04682,-1.19051,0,0,0,
214,0,1.0469,-1.18723,1.04685,-1.19005,0,0,0,
215,0,1.04704,-1.18656,1.04686,-1.18957,0,0,0,
216,0,1.04668,-1.18617,1.04686,-1.18908,0,0,0,
217,0,1.04635,-1.18558,1.04681,-1.18859,0,0,0,
218,0,1.04615,-1.18497,1.04672,-1.18809,0,0,0,
219,0,1.04581,-1.18432,1.04661,-1.18756,0,0,0,
220,0,1.04537,-1.18359,1.04645,-1.18701,0,0,0,
221,0,1.04509,-1.18289,1.04627,-1.18644,0,0,0,
222,0,1.04468,-1.18225,1.04606,-1.18585,0,0,0,
223,0,1.0443,-1.18189,1.04582,-1.18527,0,0,0,
224,0,1.04376,-1.18128,1.04555,-1.18471,0,0,0,
225,0,1.04348,-1.1808,1.04525,-1.18415,0,0,0,
226,0,1.04306,-1.18039,1.04495,-1.18361,0,0,0,
227,0,1.04311,-1.17994,1.04467,-1.18308,0,0,0,
228,0,1.0428,-1.17934,1.04441,-1.18256,0,0,0,
229,0,1.04245,-1.17884,1.04413,-1.18203,0,0,0,
230,0,1.04118,-1.17788,1.04378,-1.18147,0,0,0,
231,0,1.04016,-1.1775,1.04331,-1.18089,0,0,0,
232,0,1.03954,-1.17705,1.04278,-1.18034,0,0,0,
233,0,1.0387,-1.1767,1.04222,-1.17981,0,0,0,
234,0,1.03862,-1.17624,1.04168,-1.1793,0,0,0,
235,0,1.03799,-1.17603,1.04116,-1.17882,0,0,0,
236,0,1.03731,-1.17566,1.04063,-1.17837,0,0,0,
237,0,1.03682,-1.17546,1.04009,-1.17794,0,0,0,
238,0,1.03623,-1.17523,1.03954,-1.17754,0,0,0,
239,0,1.03623,-1.17474,1.03904,-1.17715,0,0,0,
240,0,1.03572,-1.17448,1.03857,-1.17676,0,0,0,
241,0,1.03536,-1.17412,1.03811,-1.17639,0,0,0,
242,0,1.03492,-1.17386,1.03766,-1.17602,0,0,0,
243,0,1.03472,-1.17377,1.03723,-1.17569,0,0,0,
244,0,1.03471,-1.17348,1.03684,-1.17537,0,0,0,
245,0,1.03425,-1.17324,1.03648,-1.17507,0,0,0,
246,0,1.03403,-1.17301,1.03613,-1.17477,0,0,0,
247,0,1.03393,-1.17298,1.0358,-1.1745,0,0,0,
248,0,1.03385,-1.17291,1.03551,-1.17426,0,0,0,
249,0,1.03374,-1.17291,1.03525,-1.17406,0,0,0,
250,0,1.03371,-1.17287,1.03501,-1.17388,0,0,0,
251,0,1.03357,-1.17288,1.0348,-1.17373,0,0,0,
252,0,1.03373,-1.17278,1.03463,-1.17359,0,0,0,
253,0,1.03381,-1.17273,1.0345,-1.17346,0,0,0,
254,0,1.03382,-1.17283,1.03439,-1.17336,0,0,0,
255,0,1.03389,-1.17286,1.03431,-1.17328,0,0,0,
256,0,1.03451,-1.17288,1.03429,-1.17322,0,0,0,
257,0,1.03513,-1.17303,1.03438,-1.17318,0,0,0,
258,0,1.03638,-1.17306,1.03459,-1.17316,0,0,0,
259,0,1.03871,-1.17358,1.03504,-1.17318,0,0,0,
260,0,1.04079,-1.17487,1.03576,-1.17334,0,0,0,
261,0,1.04686,-1.17718,1.03699,-1.17375,0,0,0,
262,0,1.05277,-1.17896,1.03894,-1.17441,0,0,0,
263,0,1.05836,-1.17942,1.04147,-1.17514,0,0,0,
264,0,1.06233,-1.18196,1.04435,-1.17598,0,0,0,
265,0,1.07263,-1.16486,1.04788,-1.17559,0,0,0,
266,0,1.07263,-1.16486,1.05165,-1.17396,0,0,0,
267,0,1.07487,-1.16419,1.05502,-1.17252,0,0,0,
268,0,1.07652,-1.16451,1.05817,-1.17127,0,0,0,
269,0,1.08328,-1.15541,1.06148,-1.16955,0,0,0,
270,0,1.08623,-1.15235,1.06503,-1.16716,0,0,0,
271,0,1.08788,-1.15101,1.06839,-1.1648,0,0,0,
272,0,1.09096,-1.14825,1.07159,-1.16249,0,0,0,
273,0,1.09244,-1.14695,1.07466,-1.16022,0,0,0,
274,0,1.09443,-1.14578,1.07752,-1.15811,0,0,0,
275,0,1.09443,-1.14578,1.0801,-1.15623,0,0,0,
276,0,1.09653,-1.1446,1.08244,-1.15454,0,0,0,
277,0,1.09847,-1.14332,1.08474,-1.15293,0,0,0,
278,0,1.10009,-1.14199,1.08695,-1.15136,0,0,0,
279,0,1.10214,-1.14247,1.08911,-1.14997,0,0,0,
280,0,1.10407,-1.14267,1.09125,-1.14884,0,0,0,
281,0,1.10464,-1.14295,1.09324,-1.14792,0,0,0,
282,0,1.10528,-1.14314,1.09503,-1.14718,0,0,0,
283,0,1.10683,-1.14033,1.09671,-1.14635,0,0,0,
284,0,1.10702,-1.13631,1.09827,-1.14513,0,0,0,
285,0,1.10716,-1.13015,1.09961,-1.14331,0,0,0,
286,0,1.10638,-1.12835,1.1007,-1.14117,0,0,0,
287,0,1.10759,-1.12991,1.10166,-1.13933,0,0,0,
288,0,1.10777,-1.12993,1.10258,-1.1379,0,0,0,
289,0,1.10849,-1.12894,1.10342,-1.13661,0,0,0,
290,0,1.10867,-1.12964,1.10421,-1.13549,0,0,0,
291,0,1.11153,-1.14216,1.10511,-1.13556,0,0,0,
292,0,1.11219,-1.14631,1.10614,-1.13688,0,0,0,
293,0,1.11283,-1.15044,1.10711,-1.13863,0,0,0,
294,0,1.11332,-1.15154,1.10802,-1.14052,0,0,0,
295,0,1.11293,-1.15222,1.1088,-1.14225,0,0,0,
296,0,1.11317,-1.15209,1.10945,-1.14376,0,0,0,
297,0,1.11363,-1.15259,1.11005,-1.14507,0,0,0,
298,0,1.11401,-1.15364,1.11062,-1.14629,0,0,0,
299,0,1.11316,-1.15424,1.11108,-1.14746,0,0,0,
300,0,1.11247,-1.15359,1.11134,-1.14844,0,0,0,
301,0,1.11118,-1.15258,1.11141,-1.14915,0,0,0,
302,0,1.11072,-1.15195,1.11134,-1.14962,0,0,0,
303,0,1.11024,-1.15124,1.11121,-1.14993,0,0,0,
304,0,1.11018,-1.15153,1.11106,-1.15015,0,0,0,
305,0,1.10967,-1.15113,1.11089,-1.15033,0,0,0,
306,0,1.10866,-1.15057,1.11062,-1.15041,0,0,0,
307,0,1.10706,-1.15021,1.1102,-1.15041,0,0,0,
308,0,1.1058,-1.14997,1.10963,-1.15036,0,0,0,
309,0,1.10368,-1.15236,1.10888,-1.15048,0,0,0,
310,0,1.10201,-1.15365,1.10796,-1.15087,0,0,0,
311,0,1.1001,-1.15534,1.10691,-1.15142,0,0,0,
312,0,1.09682,-1.15736,1.10562,-1.15217,0,0,0,
313,0,1.09301,-1.15962,1.10399,-1.15313,0,0,0,
314,0,1.08913,-1.16201,1.10202,-1.1543,0,0,0,
315,0,1.08619,-1.16345,1.09983,-1.15559,0,0,0,
316,0,1.08286,-1.16554,1.0975,-1.15695,0,0,0,
317,0,1.08001,-1.16657,1.09505,-1.15833,0,0,0,
318,0,1.07653,-1.16731,1.09249,-1.15965,0,0,0,
319,0,1.07445,-1.16798,1.0899,-1.16086,0,0,0,
320,0,1.07195,-1.16903,1.08735,-1.16203,0,0,0,
321,0,1.07005,-1.17029,1.08486,-1.16319,0,0,0,
322,0,1.06869,-1.17081,1.0825,-1.16431,0,0,0,
323,0,1.06693,-1.17218,1.08026,-1.16541,0,0,0,
324,0,1.0647,-1.17358,1.07806,-1.16655,0,0,0,
325,0,1.06187,-1.17647,1.07581,-1.16784,0,0,0,
326,0,1.0577,-1.18015,1.07336,-1.16944,0,0,0,
327,0,1.05667,-1.18189,1.0709,-1.1712,0,0,0,
328,0,1.05563,-1.1828,1.06865,-1.1729,0,0,0,
329,0,1.0545,-1.18388,1.06658,-1.17449,0,0,0,
330,0,1.05354,-1.1847,1.06467,-1.17599,0,0,0,
331,0,1.05224,-1.18534,1.06287,-1.17736,0,0,0,
332,0,1.0508,-1.18597,1.06114,-1.17863,0,0,0,
333,0,1.05014,-1.18663,1.05951,-1.17979,0,0,0,
334,0,1.04913,-1.18727,1.05801,-1.18089,0,0,0,
335,0,1.0481,-1.18782,1.05658,-1.1819,0,0,0,
336,0,1.04686,-1.18832,1.05519,-1.18284,0,0,0,
337,0,1.04519,-1.18865,1.05379,-1.1837,0,0,0,
338,0,1.04416,-1.18864,1.0524,-1.18445,0,0,0,
339,0,1.04341,-1.18884,1.05109,-1.18511,0,0,0,
340,0,1.04318,-1.18879,1.0499,-1.18567,0,0,0,
341,0,1.04274,-1.18863,1.04884,-1.18614,0,0,0,
342,0,1.04215,-1.18834,1.04787,-1.18649,0,0,0,
343,0,1.04141,-1.18823,1.04694,-1.18677,0,0,0,
344,0,1.04083,-1.18804,1.04605,-1.18698,0,0,0,
345,0,1.04014,-1.18764,1.04521,-1.18711,0,0,0,
346,0,1.03888,-1.18723,1.04434,-1.18716,0,0,0,
347,0,1.03858,-1.18712,1.04348,-1.18716,0,0,0,
348,0,1.03832,-1.18694,1.04272,-1.18714,0,0,0,
349,0,1.03699,-1.18664,1.04195,-1.18709,0,0,0,
350,0,1.03622,-1.18673,1.04113,-1.18703,0,0,0,
351,0,1.03529,-1.1867,1.04031,-1.18698,0,0,0,
352,0,1.03431,-1.18647,1.03947,-1.18692,0,0,0,
353,0,1.03429,-1.18659,1.03868,-1.18686,0,0,0,
354,0,1.03259,-1.18631,1.03788,-1.1868,0,0,0,
355,0,1.03147,-1.18629,1.03699,-1.18672,0,0,0,
356,0,1.03069,-1.18621,1.03609,-1.18665,0,0,0,
357,0,1.03019,-1.18587,1.03523,-1.18656,0,0,0,
358,0,1.02941,-1.1859,1.0344,-1.18645,0,0,0,
359,0,1.02899,-1.18592,1.03361,-1.18637,0,0,0,
360,0,1.02877,-1.18586,1.03289,-1.1863,0,0,0,
361,0,1.02792,-1.18567,1.0322,-1.18622,0,0,0,
362,0,1.02755,-1.18557,1.03152,-1.18613,0,0,0,
363,0,1.02734,-1.18559,1.03089,-1.18604,0,0,0,
364,0,1.0269,-1.18558,1.03032,-1.18597,0,0,0,
365,0,1.02659,-1.18543,1.02978,-1.1859,0,0,0,
366,0,1.02631,-1.18537,1.02927,-1.18583,0,0,0,
367,0,1.0261,-1.1853,1.0288,-1.18575,0,0,0,
368,0,1.02599,-1.18534,1.02838,-1.18568,0,0,0,
369,0,1.02455,-1.18603,1.02791,-1.18568,0,0,0,
370,0,1.02428,-1.18584,1.02737,-1.18572,0,0,0,
371,0,1.02391,-1.1854,1.02687,-1.18571,0,0,0,
372,0,1.0238,-1.18516,1.02641,-1.18564,0,0,0,
373,0,1.0238,-1.18516,1.02602,-1.18557,0,0,0,
374,0,1.02388,-1.1853,1.02568,-1.18552,0,0,0,
375,0,1.02371,-1.18544,1.0254,-1.1855,0,0,0,
376,0,1.02353,-1.18584,1.02512,-1.18552,0,0,0,
377,0,1.02372,-1.18581,1.0249,-1.18557,0,0,0,
378,0,1.02389,-1.18573,1.02473,-1.1856,0,0,0,
379,0,1.02401,-1.18563,1.02461,-1.18561,0,0,0,
380,0,1.02395,-1.18544,1.02452,-1.1856,0,0,0,
381,0,1.02431,-1.18544,1.02446,-1.18557,0,0,0,
382,0,1.02466,-1.18514,1.02446,-1.18553,0,0,0,
383,0,1.02536,-1.18516,1.02455,-1.18547,0,0,0,
384,0,1.02576,-1.18528,1.0247,-1.18543,0,0,0,
385,0,1.02612,-1.1847,1.02489,-1.18537,0,0,0,
386,0,1.02644,-1.18444,1.0251,-1.18524,0,0,0,
387,0,1.02702,-1.18406,1.02535,-1.18509,0,0,0,
388,0,1.02778,-1.18358,1.02566,-1.1849,0,0,0,
389,0,1.02953,-1.18257,1.02612,-1.18462,0,0,0,
390,0,1.03035,-1.18235,1.0267,-1.18429,0,0,0,
391,0,1.03075,-1.18232,1.02729,-1.18399,0,0,0,
392,0,1.03103,-1.18225,1.02784,-1.18373,0,0,0,
393,0,1.03146,-1.18231,1.02836,-1.18351,0,0,0,
394,0,1.03169,-1.18226,1.02885,-1.18332,0,0,0,
395,0,1.03253,-1.18247,1.02934,-1.18318,0,0,0,
396,0,1.03332,-1.18262,1.02989,-1.18308,0,0,0,
397,0,1.03375,-1.18246,1.03045,-1.183,0,0,0,
398,0,1.03446,-1.18244,1.031,-1.18292,0,0,0,
399,0,1.03511,-1.1824,1.03158,-1.18284,0,0,0,
400,0,1.03573,-1.18256,1.03216,-1.18279,0,0,0,
401,0,1.03624,-1.18242,1.03275,-1.18274,0,0,0,
