Cycle,Current Task,,Real x[m],Real y[m],Filterd x[m],Filtered y[m],Delivery pos x[m],Delivery pos y[m],Robot move start flag
0,0,1.11604,-1.17358,1.08136,-1.20718,0,0,0,
1,0,1.12268,-1.16893,1.08715,-1.20171,0,0,0,
2,0,1.12998,-1.1608,1.09312,-1.19609,0,0,0,
3,0,1.14085,-1.15134,1.09957,-1.18999,0,0,0,
4,0,1.15234,-1.1377,1.10674,-1.18306,0,0,0,
5,0,1.16177,-1.12812,1.11441,-1.17542,0,0,0,
6,0,1.17092,-1.11867,1.12232,-1.16749,0,0,0,
7,0,1.17547,-1.11395,1.13008,-1.15969,0,0,0,
8,0,1.18867,-1.10385,1.138,-1.15195,0,0,0,
9,0,1.19269,-1.10043,1.14603,-1.14435,0,0,0,
10,0,1.20122,-1.09173,1.15379,-1.137,0,0,0,
11,0,1.20497,-1.08934,1.16131,-1.12992,0,0,0,
12,0,1.21259,-1.08278,1.16854,-1.12323,0,0,0,
13,0,1.21849,-1.0786,1.17571,-1.11675,0,0,0,
14,0,1.22686,-1.07247,1.18287,-1.11047,0,0,0,
15,0,1.19998,-1.11904,1.18752,-1.10822,0,0,0,
16,0,1.2075,-1.10234,1.19,-1.1086,0,0,0,
17,0,1.22103,-1.09326,1.19369,-1.10695,0,0,0,
18,0,1.2156,-1.09101,1.19745,-1.1047,0,0,0,
19,0,1.17002,-1.11428,1.19674,-1.10438,0,0,0,
20,0,1.13094,-1.14216,1.18969,-1.10802,0,0,0,
21,0,1.16811,-1.10978,1.18357,-1.11075,0,0,0,
22,0,1.12053,-1.15446,1.17758,-1.11401,0,0,0,
23,0,1.12108,-1.15448,1.16893,-1.12018,0,0,0,
24,0,1.12161,-1.153,1.16168,-1.12529,0,0,0,
25,0,1.12279,-1.15996,1.15566,-1.13005,0,0,0,
26,0,1.1462,-1.15314,1.15243,-1.13409,0,0,0,
27,0,1.153,-1.15719,1.152,-1.1373,0,0,0,
28,0,1.15905,-1.1617,1.15262,-1.14068,0,0,0,
