Cycle,Calculation time [ms],LHand x[m],LHand y[m],LHand z[m],RHand x[m],RHand y[m],RHand z[m],LShoulder x[m],LShoulder y[m],LShoulder z[m],RShoulder x[m],RShoulder y[m],RShoulder z[m],LElbow x[m],LElbow y[m],LElbow z[m],RElbow x[m],RElbow y[m],RElbow z[m],LHand x[m],LHand y[m],LHand z[m],RHand x[m],RHand y[m],RHand z[m],Body x[m],Body y[m],Body z[m],cur Angle1[rad],cur Angle2[rad],des Angle1[rad],des Angle2[rad],cur Anvel1[rad/s],cur Anvel2[rad/s],des Anvel1[rad/s],des Anvel2[rad/s],cur Anacc1[rad/s2],cur Anacc2[rad/s2],des Anacc1[rad/s2],des Anacc2[rad/s2],DelPos x [m],DelPos y [m]
0,5.54571,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.5708,-3.14127,1.5708,-3.14127,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
1,5.44142,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.5708,-3.14127,1.5708,-3.14127,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
2,6.80153,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.5708,-3.14127,1.5708,-3.14127,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
3,6.69359,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.5708,-3.14127,1.5708,-3.14127,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
4,6.90317,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.5708,-3.14127,1.5708,-3.14127,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
5,6.65419,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.5708,-3.14127,1.5708,-3.14127,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
6,6.72008,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.5708,-3.14127,1.5708,-3.14127,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
7,6.65452,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.5708,-3.14127,1.5708,-3.14127,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
8,6.75319,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.5708,-3.14127,1.5708,-3.14127,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
9,6.85549,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.5708,-3.14127,1.5708,-3.14127,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
10,6.83563,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.5708,-3.14127,1.5708,-3.14127,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
11,6.68267,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.5708,-3.14127,1.5708,-3.14127,0,0,0,0,0,0,0,0,-10000.4,-9999.65,
12,6.64393,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.5708,-3.14127,1.5708,-3.14127,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
13,6.65519,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.5708,-3.14127,1.5708,-3.14127,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
14,7.53224,0.0570195,-1.40616,-0.477246,0.497957,-0.937143,-0.430589,0.447612,-1.13369,0.143537,0.222216,-1.38327,0.122846,0.159669,-1.46036,-0.144546,0.545645,-1.06066,-0.149593,0.0570195,-1.40616,-0.477246,0.497957,-0.937143,-0.430589,0.427889,-1.2842,-0.427272,1.5708,-3.14127,1.5708,-3.14127,0,0,0,0,0,0,0,0,-9942.26,-9941.58,
15,7.5574,0.0547096,-1.39665,-0.478517,0.495236,-0.939666,-0.42584,0.447993,-1.13408,0.143259,0.221622,-1.3826,0.122772,0.158861,-1.45936,-0.144483,0.546274,-1.06212,-0.150116,0.0547096,-1.39665,-0.478517,0.495236,-0.939666,-0.42584,0.413953,-1.28429,-0.416857,1.5708,-3.14127,1.5708,-3.14127,0,0,0,0,0,0,0,0,-9727.63,-9726.98,
16,7.61468,0.0536688,-1.38603,-0.482832,0.499518,-0.957919,-0.405988,0.448629,-1.13471,0.144003,0.221387,-1.38231,0.122858,0.158119,-1.4508,-0.13516,0.556941,-1.09337,-0.120682,0.0536688,-1.38603,-0.482832,0.499518,-0.957919,-0.405988,0.408473,-1.27116,-0.411328,1.5708,-3.14127,1.5708,-3.14127,0,0,0,0,0,0,0,0,-9347.43,-9346.84,
17,7.62296,0.0541096,-1.37311,-0.486145,0.498561,-0.9557,-0.401988,0.45003,-1.13589,0.144754,0.221604,-1.38121,0.123165,0.157142,-1.44491,-0.131878,0.55986,-1.09688,-0.118796,0.0541096,-1.37311,-0.486145,0.498561,-0.9557,-0.401988,0.407793,-1.27032,-0.410841,1.5708,-3.14127,1.5708,-3.14127,0,0,0,0,0,0,0,0,-8857.13,-8856.62,
18,7.62593,0.0624002,-1.36219,-0.488479,0.501021,-0.958611,-0.398531,0.464886,-1.14539,0.147694,0.222749,-1.38011,0.123088,0.15873,-1.43834,-0.130067,0.566218,-1.10074,-0.116836,0.0624002,-1.36219,-0.488479,0.501021,-0.958611,-0.398531,0.407985,-1.26818,-0.409208,1.5708,-3.14127,1.5708,-3.14127,0,0,0,0,0,0,0,0,-8299.12,-8298.71,
19,7.50873,0.0718509,-1.34762,-0.493965,0.505154,-0.951921,-0.390445,0.477484,-1.1514,0.150616,0.226005,-1.37872,0.122838,0.164791,-1.43038,-0.128008,0.576245,-1.10748,-0.11156,0.0718509,-1.34762,-0.493965,0.505154,-0.951921,-0.390445,0.412393,-1.25873,-0.405094,1.5708,-3.14127,1.5708,-3.14127,0,0,0,0,0,0,0,0,-7705.44,-7705.13,
20,7.51601,0.0846764,-1.33406,-0.497288,0.516909,-0.955908,-0.378002,0.490516,-1.1565,0.150727,0.23327,-1.37759,0.121834,0.173329,-1.4253,-0.127948,0.591376,-1.11173,-0.102498,0.0846764,-1.33406,-0.497288,0.516909,-0.955908,-0.378002,0.417685,-1.25287,-0.403941,1.5708,-3.14127,1.5708,-3.14127,0,0,0,0,0,0,0,0,-7099.92,-7099.72,
21,7.70606,0.102197,-1.32362,-0.491059,0.526385,-0.955736,-0.377339,0.501121,-1.16027,0.151719,0.233953,-1.3778,0.121665,0.184084,-1.41908,-0.129738,0.601099,-1.11307,-0.100693,0.102197,-1.32362,-0.491059,0.526385,-0.955736,-0.377339,0.42274,-1.24798,-0.40377,1.5708,-3.14127,1.5708,-3.14127,0,0,0,0,0,0,0,0,-6499.97,-6499.87,
