Cycle,Current Task,,Real x[m],Real y[m],Filterd x[m],Filtered y[m],Delivery pos x[m],Delivery pos y[m],Robot move start flag
0,0,1.23634,-1.09351,1.19761,-1.10155,0,0,0,
1,0,1.23634,-1.09351,1.20352,-1.10033,0,0,0,
2,0,1.23791,-1.09556,1.20864,-1.09944,0,0,0,
3,0,1.23998,-1.09618,1.21326,-1.0989,0,0,0,
4,0,1.24368,-1.09621,1.21761,-1.09849,0,0,0,
5,0,1.2441,-1.09646,1.22162,-1.09816,0,0,0,
6,0,1.24388,-1.09834,1.22503,-1.09804,0,0,0,
7,0,1.25672,-1.09979,1.22888,-1.0982,0,0,0,
8,0,1.28531,-1.0906,1.2353,-1.09774,0,0,0,
9,0,1.28611,-1.09042,1.24298,-1.09664,0,0,0,
10,0,1.29515,-1.09252,1.25025,-1.09585,0,0,0,
11,0,1.29654,-1.09282,1.2572,-1.09537,0,0,0,
12,0,1.29702,-1.0927,1.26323,-1.09497,0,0,0,
13,0,1.29789,-1.08604,1.26845,-1.09412,0,0,0,
14,0,1.30045,-1.08267,1.27313,-1.09263,0,0,0,
15,0,1.30075,-1.08499,1.27732,-1.09129,0,0,0,
16,0,1.30098,-1.08663,1.28091,-1.09045,0,0,0,
17,0,1.30073,-1.08781,1.28395,-1.08996,0,0,0,
18,0,1.3008,-1.08591,1.28651,-1.08949,0,0,0,
19,0,1.2985,-1.0874,1.28851,-1.08906,0,0,0,
20,0,1.29845,-1.08718,1.29003,-1.08879,0,0,0,
21,0,1.29734,-1.08724,1.29123,-1.08855,0,0,0,
22,0,1.29532,-1.08698,1.29201,-1.08833,0,0,0,
23,0,1.28962,-1.08799,1.29208,-1.0882,0,0,0,
24,0,1.28631,-1.08542,1.29145,-1.08797,0,0,0,
25,0,1.28269,-1.08471,1.29039,-1.08753,0,0,0,
26,0,1.27313,-1.08639,1.28849,-1.08723,0,0,0,
27,0,1.1618,-1.17278,1.27766,-1.09368,0,0,0,
28,0,1.16914,-1.15679,1.26056,-1.10452,0,0,0,
29,0,1.16727,-1.18565,1.24649,-1.11469,0,0,0,
30,0,1.15218,-1.22811,1.23326,-1.12874,0,0,0,
31,0,1.14529,-1.23194,1.22038,-1.14418,0,0,0,
32,0,1.1397,-1.22989,1.20851,-1.1574,0,0,0,
33,0,1.13495,-1.23224,1.19766,-1.16863,0,0,0,
34,0,1.12967,-1.23931,1.1877,-1.17886,0,0,0,
35,0,1.12759,-1.24418,1.17869,-1.18845,0,0,0,
36,0,1.12576,-1.24943,1.17076,-1.19734,0,0,0,
37,0,1.12504,-1.25086,1.16385,-1.20539,0,0,0,
38,0,1.12211,-1.25462,1.15771,-1.21261,0,0,0,
39,0,1.12161,-1.25503,1.15225,-1.21904,0,0,0,
40,0,1.1212,-1.25542,1.14754,-1.22456,0,0,0,
41,0,1.12092,-1.25562,1.14351,-1.22928,0,0,0,
42,0,1.12008,-1.25624,1.14,-1.23334,0,0,0,
43,0,1.11987,-1.25706,1.13695,-1.23689,0,0,0,
44,0,1.12004,-1.25773,1.13436,-1.24002,0,0,0,
45,0,1.12056,-1.25842,1.13222,-1.24277,0,0,0,
46,0,1.12787,-1.25193,1.131,-1.24466,0,0,0,
47,0,1.1358,-1.24096,1.13113,-1.24493,0,0,0,
48,0,1.1367,-1.23982,1.13191,-1.24424,0,0,0,
49,0,1.13823,-1.244,1.13275,-1.24388,0,0,0,
50,0,1.13963,-1.24589,1.1337,-1.24405,0,0,0,
51,0,1.14472,-1.25201,1.13499,-1.24479,0,0,0,
52,0,1.14839,-1.25565,1.13675,-1.24617,0,0,0,
53,0,1.15186,-1.25661,1.13879,-1.24769,0,0,0,
54,0,1.15314,-1.25785,1.14088,-1.24914,0,0,0,
55,0,1.15456,-1.25808,1.14286,-1.25049,0,0,0,
56,0,1.1542,-1.25425,1.14461,-1.25135,0,0,0,
57,0,1.15482,-1.25783,1.14612,-1.25207,0,0,0,
58,0,1.15486,-1.25745,1.14745,-1.25292,0,0,0,
59,0,1.15553,-1.25792,1.14863,-1.25364,0,0,0,
60,0,1.15904,-1.25377,1.14995,-1.25398,0,0,0,
61,0,1.15965,-1.25343,1.15138,-1.25392,0,0,0,
62,0,1.16669,-1.26569,1.15318,-1.25478,0,0,0,
63,0,1.16578,-1.2629,1.15517,-1.25623,0,0,0,
64,0,1.16557,-1.26305,1.15677,-1.25726,0,0,0,
65,0,1.16655,-1.26414,1.15819,-1.25822,0,0,0,
66,0,1.16677,-1.26509,1.15948,-1.2592,0,0,0,
67,0,1.1665,-1.26495,1.16057,-1.26009,0,0,0,
68,0,1.1665,-1.26489,1.16147,-1.26082,0,0,0,
69,0,1.16571,-1.26364,1.16218,-1.26135,0,0,0,
70,0,1.16658,-1.26532,1.16278,-1.26183,0,0,0,
71,0,1.16809,-1.26496,1.16348,-1.26233,0,0,0,
72,0,1.1696,-1.26492,1.1643,-1.26273,0,0,0,
73,0,1.17593,-1.27422,1.16559,-1.26377,0,0,0,
74,0,1.17826,-1.27338,1.16734,-1.2653,0,0,0,
75,0,1.17688,-1.267,1.1689,-1.26605,0,0,0,
76,0,1.17712,-1.26858,1.17013,-1.26631,0,0,0,
77,0,1.17186,-1.26134,1.1708,-1.26611,0,0,0,
78,0,1.16652,-1.25982,1.17055,-1.26526,0,0,0,
79,0,1.16852,-1.26361,1.17009,-1.26472,0,0,0,
80,0,1.16648,-1.26602,1.16969,-1.26474,0,0,0,
81,0,1.17251,-1.27659,1.16966,-1.26574,0,0,0,
82,0,1.17467,-1.28096,1.17026,-1.26772,0,0,0,
83,0,1.15382,-1.24136,1.16935,-1.26672,0,0,0,
