Cycle,Current Task,,Real x[m],Real y[m],Filterd x[m],Filtered y[m],Delivery pos x[m],Delivery pos y[m],Robot move start flag
0,0,1.20695,-1.17218,1.2104,-1.14897,0,0,0,
1,0,1.20631,-1.17741,1.20983,-1.15291,0,0,0,
2,0,1.20555,-1.18278,1.20923,-1.15705,0,0,0,
3,0,1.20491,-1.18625,1.20862,-1.16124,0,0,0,
4,0,1.20491,-1.18625,1.20806,-1.16505,0,0,0,
5,0,1.20435,-1.18839,1.20753,-1.16845,0,0,0,
6,0,1.20366,-1.19081,1.207,-1.17167,0,0,0,
7,0,1.20298,-1.19287,1.20644,-1.17474,0,0,0,
8,0,1.20227,-1.19391,1.20585,-1.17759,0,0,0,
9,0,1.20156,-1.19439,1.20525,-1.18011,0,0,0,
10,0,1.19966,-1.19542,1.20455,-1.18237,0,0,0,
11,0,1.1982,-1.19552,1.20369,-1.18436,0,0,0,
12,0,1.19668,-1.1953,1.20274,-1.18605,0,0,0,
13,0,1.19423,-1.19385,1.20163,-1.18735,0,0,0,
14,0,1.19112,-1.19195,1.20026,-1.18819,0,0,0,
15,0,1.18688,-1.18807,1.19855,-1.18847,0,0,0,
16,0,1.18532,-1.18678,1.19665,-1.18831,0,0,0,
17,0,1.18444,-1.18618,1.19485,-1.18803,0,0,0,
18,0,1.18353,-1.18551,1.1932,-1.1877,0,0,0,
19,0,1.1826,-1.18478,1.19165,-1.18731,0,0,0,
20,0,1.18166,-1.18402,1.1902,-1.18686,0,0,0,
21,0,1.1799,-1.1822,1.18877,-1.18629,0,0,0,
22,0,1.17765,-1.17974,1.18724,-1.18548,0,0,0,
23,0,1.17654,-1.17779,1.1857,-1.18446,0,0,0,
24,0,1.17634,-1.17735,1.18428,-1.18341,0,0,0,
25,0,1.17644,-1.1773,1.18308,-1.18248,0,0,0,
26,0,1.17646,-1.17719,1.18207,-1.18168,0,0,0,
27,0,1.17651,-1.1768,1.18122,-1.18097,0,0,0,
28,0,1.17637,-1.17622,1.18049,-1.18029,0,0,0,
29,0,1.17547,-1.17498,1.17979,-1.17957,0,0,0,
30,0,1.1746,-1.17395,1.17907,-1.1788,0,0,0,
31,0,1.17349,-1.17268,1.1783,-1.17796,0,0,0,
32,0,1.17208,-1.17119,1.17746,-1.17704,0,0,0,
33,0,1.17074,-1.16954,1.17654,-1.17602,0,0,0,
34,0,1.16983,-1.16742,1.17559,-1.17487,0,0,0,
35,0,1.16877,-1.16571,1.17463,-1.17361,0,0,0,
36,0,1.16782,-1.16339,1.17366,-1.17223,0,0,0,
37,0,1.16721,-1.16178,1.17273,-1.17076,0,0,0,
38,0,1.167,-1.16013,1.17187,-1.16926,0,0,0,
39,0,1.16689,-1.15903,1.17112,-1.16779,0,0,0,
40,0,1.16666,-1.15814,1.17046,-1.16638,0,0,0,
41,0,1.16666,-1.15761,1.16988,-1.16509,0,0,0,
42,0,1.16666,-1.15711,1.16939,-1.16391,0,0,0,
43,0,1.16673,-1.15669,1.16898,-1.16284,0,0,0,
44,0,1.16672,-1.15632,1.16863,-1.16188,0,0,0,
45,0,1.1667,-1.15577,1.16834,-1.16099,0,0,0,
46,0,1.16668,-1.15525,1.16809,-1.16015,0,0,0,
47,0,1.16657,-1.15474,1.16787,-1.15937,0,0,0,
48,0,1.16656,-1.15432,1.16767,-1.15863,0,0,0,
49,0,1.16663,-1.15411,1.1675,-1.15796,0,0,0,
50,0,1.16656,-1.15393,1.16736,-1.15736,0,0,0,
51,0,1.16664,-1.15349,1.16725,-1.1568,0,0,0,
52,0,1.16669,-1.15311,1.16716,-1.15627,0,0,0,
53,0,1.16674,-1.15283,1.16709,-1.15576,0,0,0,
54,0,1.16677,-1.15254,1.16704,-1.15529,0,0,0,
55,0,1.16676,-1.15235,1.167,-1.15486,0,0,0,
56,0,1.16665,-1.15205,1.16695,-1.15445,0,0,0,
57,0,1.16653,-1.15174,1.1669,-1.15406,0,0,0,
58,0,1.16653,-1.15157,1.16684,-1.1537,0,0,0,
59,0,1.1664,-1.15142,1.16678,-1.15336,0,0,0,
60,0,1.1664,-1.15138,1.16673,-1.15306,0,0,0,
61,0,1.16628,-1.15126,1.16667,-1.1528,0,0,0,
62,0,1.16625,-1.15119,1.16661,-1.15256,0,0,0,
63,0,1.16623,-1.15114,1.16655,-1.15235,0,0,0,
64,0,1.16623,-1.15115,1.1665,-1.15216,0,0,0,
65,0,1.16608,-1.15108,1.16645,-1.152,0,0,0,
66,0,1.16601,-1.15103,1.16639,-1.15186,0,0,0,
67,0,1.16594,-1.15097,1.16632,-1.15173,0,0,0,
68,0,1.16595,-1.15094,1.16627,-1.15161,0,0,0,
69,0,1.16591,-1.15092,1.16622,-1.15151,0,0,0,
70,0,1.1659,-1.15082,1.16617,-1.15141,0,0,0,
71,0,1.16591,-1.1508,1.16613,-1.15132,0,0,0,
72,0,1.16594,-1.15078,1.1661,-1.15124,0,0,0,
73,0,1.16632,-1.15048,1.1661,-1.15115,0,0,0,
74,0,1.16699,-1.1506,1.16619,-1.15105,0,0,0,
75,0,1.16752,-1.15097,1.16635,-1.15101,0,0,0,
76,0,1.1685,-1.15151,1.1666,-1.15105,0,0,0,
77,0,1.16961,-1.152,1.16698,-1.15115,0,0,0,
78,0,1.16991,-1.15193,1.1674,-1.15128,0,0,0,
79,0,1.17012,-1.15198,1.1678,-1.15138,0,0,0,
80,0,1.17047,-1.15259,1.16818,-1.15152,0,0,0,
81,0,1.17088,-1.15314,1.16856,-1.15172,0,0,0,
82,0,1.1713,-1.15384,1.16895,-1.15199,0,0,0,
83,0,1.17164,-1.1546,1.16933,-1.15233,0,0,0,
84,0,1.17188,-1.15529,1.1697,-1.15273,0,0,0,
85,0,1.17209,-1.15592,1.17005,-1.15317,0,0,0,
86,0,1.17258,-1.15698,1.1704,-1.15367,0,0,0,
87,0,1.17338,-1.15829,1.17079,-1.15427,0,0,0,
88,0,1.17462,-1.15964,1.17128,-1.15499,0,0,0,
89,0,1.17493,-1.15999,1.17181,-1.15572,0,0,0,
90,0,1.1755,-1.16037,1.17233,-1.1564,0,0,0,
91,0,1.17567,-1.16066,1.17283,-1.15703,0,0,0,
92,0,1.17622,-1.16147,1.1733,-1.15764,0,0,0,
93,0,1.17734,-1.1625,1.17383,-1.15831,0,0,0,
94,0,1.17753,-1.1632,1.17438,-1.159,0,0,0,
95,0,1.17758,-1.16366,1.17487,-1.15967,0,0,0,
96,0,1.17753,-1.16401,1.17528,-1.16031,0,0,0,
97,0,1.17732,-1.16444,1.1756,-1.1609,0,0,0,
98,0,1.17721,-1.1646,1.17586,-1.16146,0,0,0,
99,0,1.17714,-1.1649,1.17606,-1.16196,0,0,0,
100,0,1.17714,-1.1649,1.17622,-1.16241,0,0,0,
101,0,1.17703,-1.16502,1.17636,-1.16279,0,0,0,
102,0,1.17698,-1.16525,1.17646,-1.16315,0,0,0,
103,0,1.17706,-1.16535,1.17654,-1.16348,0,0,0,
104,0,1.17696,-1.16549,1.17661,-1.16377,0,0,0,
105,0,1.17691,-1.16564,1.17666,-1.16405,0,0,0,
106,0,1.17696,-1.16572,1.1767,-1.1643,0,0,0,
107,0,1.17699,-1.16577,1.17675,-1.16452,0,0,0,
108,0,1.17695,-1.1659,1.17678,-1.16472,0,0,0,
109,0,1.17695,-1.16601,1.17681,-1.16491,0,0,0,
110,0,1.1769,-1.16613,1.17682,-1.16508,0,0,0,
111,0,1.17682,-1.16615,1.17683,-1.16524,0,0,0,
112,0,1.17633,-1.16585,1.17679,-1.16536,0,0,0,
113,0,1.17573,-1.16507,1.17667,-1.16537,0,0,0,
114,0,1.17537,-1.16425,1.1765,-1.16527,0,0,0,
115,0,1.17474,-1.16343,1.17628,-1.16505,0,0,0,
116,0,1.17436,-1.16263,1.17602,-1.16474,0,0,0,
117,0,1.17402,-1.16227,1.17574,-1.16439,0,0,0,
118,0,1.17383,-1.1619,1.17546,-1.16404,0,0,0,
119,0,1.1735,-1.16175,1.17519,-1.1637,0,0,0,
120,0,1.17321,-1.1618,1.17491,-1.16341,0,0,0,
121,0,1.1729,-1.16205,1.17463,-1.16318,0,0,0,
122,0,1.17238,-1.1623,1.17432,-1.16303,0,0,0,
123,0,1.17195,-1.16254,1.174,-1.16294,0,0,0,
124,0,1.17136,-1.16299,1.17364,-1.16291,0,0,0,
125,0,1.1711,-1.16349,1.17327,-1.16296,0,0,0,
126,0,1.17077,-1.16396,1.17291,-1.16308,0,0,0,
127,0,1.17018,-1.16453,1.17254,-1.16326,0,0,0,
128,0,1.17006,-1.1647,1.17217,-1.16346,0,0,0,
129,0,1.16991,-1.1649,1.17184,-1.16367,0,0,0,
130,0,1.16972,-1.16502,1.17153,-1.16387,0,0,0,
131,0,1.16954,-1.16513,1.17124,-1.16405,0,0,0,
132,0,1.16947,-1.16521,1.17098,-1.16422,0,0,0,
133,0,1.16934,-1.16526,1.17074,-1.16438,0,0,0,
134,0,1.16919,-1.16533,1.17051,-1.16452,0,0,0,
135,0,1.16912,-1.16541,1.17031,-1.16465,0,0,0,
136,0,1.16902,-1.16548,1.17012,-1.16477,0,0,0,
137,0,1.16898,-1.16558,1.16995,-1.16488,0,0,0,
138,0,1.16894,-1.16563,1.1698,-1.16499,0,0,0,
139,0,1.1689,-1.16572,1.16966,-1.1651,0,0,0,
140,0,1.16887,-1.16579,1.16954,-1.1652,0,0,0,
141,0,1.16887,-1.16588,1.16944,-1.1653,0,0,0,
142,0,1.16888,-1.1659,1.16935,-1.16539,0,0,0,
143,0,1.16889,-1.16597,1.16928,-1.16547,0,0,0,
144,0,1.16891,-1.16602,1.16922,-1.16555,0,0,0,
145,0,1.16893,-1.16605,1.16918,-1.16562,0,0,0,
146,0,1.16899,-1.16614,1.16915,-1.1657,0,0,0,
147,0,1.16904,-1.16622,1.16913,-1.16577,0,0,0,
148,0,1.16922,-1.16634,1.16913,-1.16585,0,0,0,
149,0,1.16924,-1.16635,1.16914,-1.16592,0,0,0,
150,0,1.16926,-1.16639,1.16916,-1.16599,0,0,0,
151,0,1.16943,-1.16648,1.16919,-1.16606,0,0,0,
152,0,1.16957,-1.16658,1.16923,-1.16613,0,0,0,
153,0,1.1697,-1.16668,1.16929,-1.16621,0,0,0,
154,0,1.16981,-1.16681,1.16936,-1.16629,0,0,0,
155,0,1.17005,-1.16701,1.16945,-1.16638,0,0,0,
156,0,1.17038,-1.16721,1.16957,-1.16649,0,0,0,
157,0,1.17054,-1.16732,1.1697,-1.16661,0,0,0,
158,0,1.17095,-1.16756,1.16986,-1.16674,0,0,0,
159,0,1.17115,-1.16776,1.17004,-1.16688,0,0,0,
160,0,1.17148,-1.16799,1.17024,-1.16703,0,0,0,
161,0,1.17173,-1.16816,1.17045,-1.16719,0,0,0,
162,0,1.17192,-1.16825,1.17066,-1.16735,0,0,0,
163,0,1.1721,-1.16837,1.17086,-1.16749,0,0,0,
164,0,1.17237,-1.16848,1.17107,-1.16763,0,0,0,
165,0,1.17249,-1.16855,1.17128,-1.16777,0,0,0,
166,0,1.1726,-1.1686,1.17147,-1.16789,0,0,0,
167,0,1.1727,-1.16864,1.17165,-1.168,0,0,0,
168,0,1.1729,-1.16873,1.17183,-1.16811,0,0,0,
169,0,1.17307,-1.16885,1.172,-1.16821,0,0,0,
170,0,1.1732,-1.16894,1.17218,-1.16831,0,0,0,
171,0,1.17325,-1.16897,1.17234,-1.16841,0,0,0,
172,0,1.17326,-1.16905,1.17248,-1.1685,0,0,0,
173,0,1.17328,-1.16916,1.1726,-1.16859,0,0,0,
174,0,1.17331,-1.16917,1.1727,-1.16868,0,0,0,
175,0,1.17332,-1.16919,1.1728,-1.16876,0,0,0,
176,0,1.17332,-1.16921,1.17288,-1.16882,0,0,0,
177,0,1.17332,-1.16922,1.17294,-1.16888,0,0,0,
178,0,1.17326,-1.16925,1.173,-1.16894,0,0,0,
179,0,1.17331,-1.16924,1.17304,-1.16898,0,0,0,
180,0,1.17329,-1.16928,1.17308,-1.16903,0,0,0,
181,0,1.17326,-1.16928,1.17311,-1.16906,0,0,0,
182,0,1.17321,-1.16929,1.17313,-1.1691,0,0,0,
183,0,1.1732,-1.16929,1.17314,-1.16913,0,0,0,
184,0,1.17314,-1.1693,1.17315,-1.16915,0,0,0,
185,0,1.17307,-1.16927,1.17314,-1.16917,0,0,0,
186,0,1.17274,-1.16917,1.1731,-1.16918,0,0,0,
187,0,1.17274,-1.16913,1.17305,-1.16918,0,0,0,
188,0,1.17252,-1.16911,1.17298,-1.16917,0,0,0,
189,0,1.17235,-1.16905,1.1729,-1.16915,0,0,0,
190,0,1.17229,-1.16905,1.17281,-1.16914,0,0,0,
191,0,1.17221,-1.16907,1.17273,-1.16913,0,0,0,
192,0,1.17193,-1.16904,1.17263,-1.16911,0,0,0,
193,0,1.1718,-1.169,1.17251,-1.1691,0,0,0,
194,0,1.17159,-1.16898,1.17239,-1.16908,0,0,0,
195,0,1.1712,-1.16904,1.17224,-1.16907,0,0,0,
196,0,1.17093,-1.16901,1.17206,-1.16906,0,0,0,
197,0,1.17037,-1.16892,1.17184,-1.16905,0,0,0,
198,0,1.17015,-1.16875,1.1716,-1.16902,0,0,0,
199,0,1.17015,-1.16875,1.17138,-1.16897,0,0,0,
200,0,1.16996,-1.1687,1.17118,-1.16894,0,0,0,
201,0,1.16969,-1.16866,1.17097,-1.1689,0,0,0,
202,0,1.16929,-1.16858,1.17075,-1.16885,0,0,0,
203,0,1.16894,-1.16845,1.1705,-1.1688,0,0,0,
204,0,1.16864,-1.16832,1.17024,-1.16874,0,0,0,
205,0,1.16821,-1.16813,1.16996,-1.16866,0,0,0,
206,0,1.16788,-1.16809,1.16967,-1.16858,0,0,0,
207,0,1.16761,-1.16801,1.16938,-1.1685,0,0,0,
208,0,1.16723,-1.16795,1.16908,-1.16842,0,0,0,
209,0,1.16688,-1.16784,1.16877,-1.16834,0,0,0,
210,0,1.16655,-1.1677,1.16846,-1.16825,0,0,0,
211,0,1.16629,-1.16757,1.16815,-1.16816,0,0,0,
212,0,1.16608,-1.16748,1.16785,-1.16806,0,0,0,
213,0,1.16588,-1.16742,1.16756,-1.16797,0,0,0,
214,0,1.16556,-1.1673,1.16728,-1.16788,0,0,0,
215,0,1.16513,-1.16726,1.16699,-1.16778,0,0,0,
216,0,1.1648,-1.16725,1.16668,-1.1677,0,0,0,
217,0,1.1646,-1.16713,1.16638,-1.16763,0,0,0,
218,0,1.16445,-1.16714,1.16609,-1.16755,0,0,0,
219,0,1.16424,-1.16708,1.16583,-1.16748,0,0,0,
220,0,1.16406,-1.16708,1.16557,-1.16742,0,0,0,
221,0,1.16387,-1.167,1.16533,-1.16736,0,0,0,
222,0,1.16374,-1.167,1.16509,-1.16731,0,0,0,
223,0,1.16346,-1.16697,1.16487,-1.16726,0,0,0,
224,0,1.16334,-1.16698,1.16464,-1.16722,0,0,0,
225,0,1.16298,-1.16696,1.16442,-1.16718,0,0,0,
226,0,1.16247,-1.16693,1.16416,-1.16714,0,0,0,
227,0,1.16241,-1.16693,1.1639,-1.16711,0,0,0,
228,0,1.16217,-1.16688,1.16365,-1.16708,0,0,0,
229,0,1.16194,-1.16688,1.16341,-1.16705,0,0,0,
230,0,1.16181,-1.16692,1.16318,-1.16703,0,0,0,
231,0,1.16171,-1.16701,1.16296,-1.16702,0,0,0,
232,0,1.16141,-1.16701,1.16275,-1.16702,0,0,0,
233,0,1.16131,-1.16714,1.16254,-1.16703,0,0,0,
234,0,1.16103,-1.16738,1.16233,-1.16706,0,0,0,
235,0,1.16095,-1.16741,1.16212,-1.16711,0,0,0,
236,0,1.16074,-1.16754,1.16193,-1.16717,0,0,0,
237,0,1.16069,-1.1676,1.16174,-1.16723,0,0,0,
238,0,1.16063,-1.1676,1.16158,-1.16729,0,0,0,
239,0,1.16057,-1.16763,1.16143,-1.16734,0,0,0,
240,0,1.16049,-1.16769,1.16129,-1.16739,0,0,0,
241,0,1.16048,-1.1677,1.16117,-1.16743,0,0,0,
242,0,1.16034,-1.16776,1.16105,-1.16748,0,0,0,
243,0,1.16028,-1.16773,1.16094,-1.16752,0,0,0,
244,0,1.16028,-1.16774,1.16084,-1.16755,0,0,0,
245,0,1.16021,-1.16777,1.16075,-1.16758,0,0,0,
246,0,1.16013,-1.16778,1.16066,-1.16761,0,0,0,
247,0,1.16012,-1.16777,1.16058,-1.16764,0,0,0,
248,0,1.16012,-1.16776,1.16051,-1.16766,0,0,0,
249,0,1.16009,-1.16777,1.16045,-1.16767,0,0,0,
250,0,1.15998,-1.16778,1.16039,-1.16769,0,0,0,
251,0,1.15997,-1.16783,1.16032,-1.16771,0,0,0,
252,0,1.15996,-1.16785,1.16027,-1.16773,0,0,0,
253,0,1.16007,-1.16796,1.16023,-1.16775,0,0,0,
254,0,1.16009,-1.16805,1.16021,-1.16779,0,0,0,
255,0,1.16012,-1.16802,1.16019,-1.16783,0,0,0,
256,0,1.16018,-1.16809,1.16019,-1.16786,0,0,0,
257,0,1.16045,-1.16811,1.16021,-1.1679,0,0,0,
258,0,1.16064,-1.16822,1.16026,-1.16794,0,0,0,
259,0,1.16075,-1.16834,1.16032,-1.16799,0,0,0,
260,0,1.16082,-1.16836,1.16039,-1.16805,0,0,0,
261,0,1.16101,-1.16851,1.16047,-1.16811,0,0,0,
262,0,1.16131,-1.16876,1.16058,-1.16819,0,0,0,
263,0,1.16153,-1.16887,1.16071,-1.16828,0,0,0,
264,0,1.16157,-1.16913,1.16083,-1.16839,0,0,0,
265,0,1.16178,-1.16939,1.16096,-1.16852,0,0,0,
266,0,1.16199,-1.16972,1.1611,-1.16868,0,0,0,
267,0,1.16251,-1.17035,1.16128,-1.16889,0,0,0,
268,0,1.16297,-1.17111,1.1615,-1.16917,0,0,0,
269,0,1.16339,-1.1721,1.16176,-1.16954,0,0,0,
270,0,1.16389,-1.17298,1.16204,-1.17,0,0,0,
271,0,1.16446,-1.17391,1.16237,-1.17052,0,0,0,
272,0,1.16502,-1.17509,1.16273,-1.17113,0,0,0,
273,0,1.16563,-1.17638,1.16312,-1.17183,0,0,0,
274,0,1.16606,-1.17835,1.16354,-1.17267,0,0,0,
275,0,1.16684,-1.18125,1.16398,-1.17376,0,0,0,
276,0,1.16773,-1.18449,1.16449,-1.17515,0,0,0,
277,0,1.16908,-1.18856,1.16508,-1.17688,0,0,0,
278,0,1.16961,-1.19291,1.16573,-1.17899,0,0,0,
279,0,1.17094,-1.198,1.16643,-1.1815,0,0,0,
280,0,1.17283,-1.20378,1.16726,-1.18446,0,0,0,
281,0,1.17488,-1.20853,1.16826,-1.18776,0,0,0,
282,0,1.17714,-1.21189,1.16944,-1.19119,0,0,0,
283,0,1.18008,-1.21526,1.17084,-1.1946,0,0,0,
284,0,1.18284,-1.21831,1.17246,-1.19798,0,0,0,
285,0,1.18603,-1.22114,1.17428,-1.20129,0,0,0,
286,0,1.18726,-1.22298,1.17617,-1.20446,0,0,0,
287,0,1.18883,-1.22514,1.17798,-1.20745,0,0,0,
288,0,1.1912,-1.22688,1.17981,-1.21028,0,0,0,
289,0,1.19226,-1.2273,1.18163,-1.21284,0,0,0,
290,0,1.19379,-1.22746,1.18337,-1.21506,0,0,0,
291,0,1.19478,-1.22615,1.18503,-1.21685,0,0,0,
292,0,1.19649,-1.2234,1.18665,-1.21806,0,0,0,
293,0,1.19649,-1.2234,1.18815,-1.21887,0,0,0,
294,0,1.19805,-1.22035,1.18954,-1.21933,0,0,0,
295,0,1.20027,-1.21597,1.191,-1.21915,0,0,0,
296,0,1.20214,-1.21029,1.19256,-1.21823,0,0,0,
297,0,1.20566,-1.20233,1.19429,-1.21641,0,0,0,
298,0,1.20877,-1.19582,1.19626,-1.21377,0,0,0,
299,0,1.21247,-1.18868,1.19845,-1.21049,0,0,0,
300,0,1.21576,-1.17848,1.20084,-1.20639,0,0,0,
301,0,1.21807,-1.16936,1.20329,-1.20144,0,0,0,
302,0,1.22003,-1.16086,1.20569,-1.1959,0,0,0,
303,0,1.22129,-1.15404,1.20797,-1.19004,0,0,0,
304,0,1.22313,-1.15125,1.21014,-1.18434,0,0,0,
305,0,1.22368,-1.14997,1.21216,-1.1792,0,0,0,
306,0,1.22423,-1.14951,1.21396,-1.17471,0,0,0,
307,0,1.22499,-1.14898,1.21558,-1.17083,0,0,0,
308,0,1.22497,-1.14792,1.21702,-1.16742,0,0,0,
309,0,1.22441,-1.14708,1.21819,-1.16438,0,0,0,
310,0,1.22393,-1.14552,1.2191,-1.16162,0,0,0,
311,0,1.22319,-1.14373,1.21978,-1.15903,0,0,0,
312,0,1.22284,-1.14194,1.22027,-1.15656,0,0,0,
313,0,1.22069,-1.13922,1.2205,-1.15413,0,0,0,
314,0,1.21849,-1.13718,1.22036,-1.1517,0,0,0,
315,0,1.21363,-1.13399,1.21971,-1.14924,0,0,0,
316,0,1.20874,-1.13097,1.21841,-1.14669,0,0,0,
317,0,1.20251,-1.12731,1.21646,-1.14401,0,0,0,
318,0,1.19674,-1.12549,1.21389,-1.14133,0,0,0,
319,0,1.18797,-1.1217,1.21061,-1.13863,0,0,0,
320,0,1.17754,-1.1187,1.20636,-1.13582,0,0,0,
321,0,1.16917,-1.11624,1.20133,-1.13302,0,0,0,
322,0,1.15751,-1.11081,1.19554,-1.13005,0,0,0,
323,0,1.14562,-1.10511,1.18884,-1.12668,0,0,0,
324,0,1.1336,-1.10037,1.18133,-1.12303,0,0,0,
325,0,1.11819,-1.09358,1.17288,-1.11906,0,0,0,
326,0,1.10383,-1.09154,1.16345,-1.11502,0,0,0,
327,0,1.09096,-1.08918,1.15338,-1.11126,0,0,0,
328,0,1.07102,-1.0878,1.14235,-1.10779,0,0,0,
329,0,1.05334,-1.08796,1.13013,-1.10475,0,0,0,
330,0,1.03422,-1.09036,1.11697,-1.10238,0,0,0,
331,0,1.0097,-1.09976,1.10249,-1.10126,0,0,0,
332,0,0.98995,-1.10556,1.08684,-1.10148,0,0,0,
333,0,0.969931,-1.10831,1.07054,-1.10231,0,0,0,
334,0,0.947097,-1.10819,1.05347,-1.10321,0,0,0,
335,0,0.937509,-1.10937,1.03652,-1.10406,0,0,0,
336,0,0.924495,-1.11236,1.02044,-1.1051,0,0,0,
337,0,0.903448,-1.11674,1.00421,-1.10654,0,0,0,
338,0,0.894655,-1.11949,0.988182,-1.1083,0,0,0,
339,0,0.888956,-1.12234,0.973492,-1.11023,0,0,0,
340,0,0.882977,-1.12292,0.960151,-1.11212,0,0,0,
341,0,0.875556,-1.12155,0.947822,-1.11366,0,0,0,
342,0,0.872015,-1.12157,0.936537,-1.11486,0,0,0,
343,0,0.86887,-1.12162,0.926463,-1.11589,0,0,0,
344,0,0.866037,-1.12179,0.917468,-1.11678,0,0,0,
345,0,0.863686,-1.12126,0.90945,-1.1175,0,0,0,
346,0,0.859519,-1.11946,0.902157,-1.11794,0,0,0,
347,0,0.856729,-1.11793,0.895445,-1.11805,0,0,0,
348,0,0.855344,-1.11737,0.889438,-1.11799,0,0,0,
349,0,0.855259,-1.11192,0.884235,-1.11748,0,0,0,
350,0,0.85447,-1.10856,0.879758,-1.11638,0,0,0,
351,0,0.854907,-1.10706,0.875937,-1.11507,0,0,0,
352,0,0.855031,-1.10473,0.872741,-1.11367,0,0,0,
353,0,0.854799,-1.10202,0.870024,-1.1121,0,0,0,
354,0,0.854744,-1.09826,0.867699,-1.11028,0,0,0,
355,0,0.854744,-1.09826,0.865724,-1.10845,0,0,0,
356,0,0.85394,-1.0953,0.863989,-1.10667,0,0,0,
357,0,0.853813,-1.09392,0.862448,-1.10483,0,0,0,
358,0,0.852007,-1.09287,0.860994,-1.10309,0,0,0,
359,0,0.852024,-1.08995,0.859625,-1.10131,0,0,0,
360,0,0.849877,-1.08979,0.858303,-1.09956,0,0,0,
361,0,0.849582,-1.08818,0.856996,-1.09795,0,0,0,
362,0,0.851154,-1.08748,0.855986,-1.09641,0,0,0,
363,0,0.851044,-1.08719,0.855241,-1.09503,0,0,0,
364,0,0.850264,-1.08699,0.854542,-1.09382,0,0,0,
365,0,0.850204,-1.08685,0.853885,-1.09276,0,0,0,
366,0,0.850099,-1.08686,0.853316,-1.09186,0,0,0,
367,0,0.850599,-1.08601,0.852864,-1.09104,0,0,0,
368,0,0.850423,-1.08443,0.852505,-1.09015,0,0,0,
369,0,0.848167,-1.08375,0.852016,-1.08923,0,0,0,
370,0,0.84476,-1.08649,0.85117,-1.0886,0,0,0,
371,0,0.842209,-1.08903,0.849998,-1.08847,0,0,0,
372,0,0.83811,-1.09064,0.848499,-1.08868,0,0,0,
373,0,0.833365,-1.0921,0.846553,-1.08909,0,0,0,
374,0,0.831603,-1.09326,0.844409,-1.08964,0,0,0,
375,0,0.829292,-1.09463,0.842281,-1.09029,0,0,0,
376,0,0.828239,-1.09498,0.840221,-1.09098,0,0,0,
377,0,0.826692,-1.09407,0.838276,-1.09152,0,0,0,
378,0,0.8265,-1.09378,0.836496,-1.09189,0,0,0,
379,0,0.825868,-1.09233,0.834924,-1.09207,0,0,0,
380,0,0.824044,-1.09058,0.833405,-1.09197,0,0,0,
381,0,0.823342,-1.09039,0.831924,-1.09174,0,0,0,
382,0,0.822161,-1.0909,0.830526,-1.09158,0,0,0,
383,0,0.805028,-1.10086,0.827945,-1.09223,0,0,0,
384,0,0.804979,-1.10123,0.824448,-1.09358,0,0,0,
385,0,0.805047,-1.10053,0.821486,-1.09469,0,0,0,
386,0,0.803317,-1.10094,0.818849,-1.09561,0,0,0,
387,0,0.803074,-1.09994,0.816463,-1.09635,0,0,0,
388,0,0.801134,-1.10006,0.814274,-1.0969,0,0,0,
389,0,0.80013,-1.09997,0.812195,-1.09738,0,0,0,
390,0,0.79929,-1.10007,0.810292,-1.09778,0,0,0,
