Cycle,Current Task,,Real x[m],Real y[m],Filterd x[m],Filtered y[m],Delivery pos x[m],Delivery pos y[m],Robot move start flag
0,0,0.623217,-1.18443,0.622541,-1.18435,0,0,0,
1,0,0.623502,-1.18452,0.622666,-1.18437,0,0,0,
2,0,0.623565,-1.1846,0.622798,-1.1844,0,0,0,
3,0,0.623905,-1.18481,0.622941,-1.18445,0,0,0,
4,0,0.624189,-1.18495,0.623109,-1.18451,0,0,0,
5,0,0.624443,-1.18501,0.623293,-1.18458,0,0,0,
6,0,0.62463,-1.185,0.623483,-1.18465,0,0,0,
7,0,0.624857,-1.18511,0.623675,-1.18471,0,0,0,
8,0,0.625138,-1.18521,0.623877,-1.18478,0,0,0,
9,0,0.625359,-1.1853,0.624086,-1.18485,0,0,0,
10,0,0.625528,-1.18536,0.624293,-1.18492,0,0,0,
11,0,0.625923,-1.18542,0.624511,-1.185,0,0,0,
12,0,0.626066,-1.18544,0.624737,-1.18506,0,0,0,
13,0,0.626282,-1.18555,0.624956,-1.18513,0,0,0,
14,0,0.626645,-1.18569,0.625186,-1.1852,0,0,0,
15,0,0.626893,-1.18584,0.625427,-1.18529,0,0,0,
16,0,0.627169,-1.18587,0.625672,-1.18537,0,0,0,
17,0,0.627166,-1.18589,0.6259,-1.18545,0,0,0,
18,0,0.627231,-1.18596,0.626098,-1.18552,0,0,0,
19,0,0.627381,-1.18602,0.626282,-1.18559,0,0,0,
20,0,0.627385,-1.18606,0.62645,-1.18566,0,0,0,
21,0,0.627477,-1.18612,0.626599,-1.18573,0,0,0,
22,0,0.62752,-1.18612,0.626736,-1.18579,0,0,0,
23,0,0.627524,-1.18612,0.626856,-1.18584,0,0,0,
24,0,0.62754,-1.18617,0.626959,-1.18589,0,0,0,
25,0,0.627582,-1.18619,0.627051,-1.18593,0,0,0,
26,0,0.627639,-1.18618,0.627136,-1.18597,0,0,0,
27,0,0.627643,-1.18617,0.627213,-1.186,0,0,0,
28,0,0.62766,-1.18616,0.62728,-1.18603,0,0,0,
29,0,0.62778,-1.18616,0.627347,-1.18605,0,0,0,
30,0,0.627904,-1.18614,0.627423,-1.18606,0,0,0,
31,0,0.627884,-1.18615,0.627494,-1.18607,0,0,0,
32,0,0.627855,-1.18612,0.627552,-1.18608,0,0,0,
33,0,0.627821,-1.18612,0.627595,-1.18609,0,0,0,
34,0,0.627828,-1.18613,0.62763,-1.1861,0,0,0,
35,0,0.627833,-1.18612,0.627661,-1.1861,0,0,0,
36,0,0.627835,-1.18612,0.627687,-1.1861,0,0,0,
37,0,0.627867,-1.18611,0.627712,-1.1861,0,0,0,
38,0,0.627908,-1.18612,0.627739,-1.18611,0,0,0,
39,0,0.627942,-1.18608,0.627767,-1.1861,0,0,0,
40,0,0.627942,-1.18608,0.627794,-1.1861,0,0,0,
41,0,0.627946,-1.18598,0.627817,-1.18609,0,0,0,
42,0,0.627945,-1.18594,0.627836,-1.18607,0,0,0,
43,0,0.627952,-1.1859,0.627854,-1.18605,0,0,0,
44,0,0.627933,-1.18586,0.627867,-1.18602,0,0,0,
45,0,0.627936,-1.18582,0.627877,-1.186,0,0,0,
46,0,0.627948,-1.1858,0.627887,-1.18597,0,0,0,
47,0,0.627966,-1.18577,0.627898,-1.18594,0,0,0,
48,0,0.627948,-1.18577,0.627907,-1.18591,0,0,0,
49,0,0.627854,-1.18573,0.627906,-1.18589,0,0,0,
50,0,0.62785,-1.18569,0.627898,-1.18586,0,0,0,
51,0,0.627822,-1.18563,0.627888,-1.18583,0,0,0,
52,0,0.627745,-1.18552,0.627872,-1.18579,0,0,0,
53,0,0.62762,-1.18537,0.627843,-1.18574,0,0,0,
54,0,0.627613,-1.18533,0.627809,-1.18568,0,0,0,
55,0,0.627564,-1.18526,0.627775,-1.18562,0,0,0,
56,0,0.627545,-1.18523,0.627742,-1.18556,0,0,0,
57,0,0.627467,-1.1852,0.627706,-1.18551,0,0,0,
58,0,0.627474,-1.18505,0.62767,-1.18545,0,0,0,
59,0,0.627467,-1.18495,0.627639,-1.18538,0,0,0,
60,0,0.627449,-1.18484,0.627612,-1.18531,0,0,0,
61,0,0.627444,-1.18465,0.627587,-1.18522,0,0,0,
62,0,0.627481,-1.18457,0.627568,-1.18513,0,0,0,
63,0,0.62745,-1.18452,0.627552,-1.18504,0,0,0,
64,0,0.627397,-1.18445,0.627532,-1.18496,0,0,0,
65,0,0.627367,-1.1844,0.62751,-1.18487,0,0,0,
66,0,0.627338,-1.18435,0.627486,-1.1848,0,0,0,
67,0,0.627346,-1.18432,0.627464,-1.18473,0,0,0,
68,0,0.627353,-1.18425,0.627446,-1.18466,0,0,0,
69,0,0.627349,-1.18422,0.627432,-1.18459,0,0,0,
70,0,0.627364,-1.1842,0.62742,-1.18454,0,0,0,
