Cycle,Current Task,,Real x[m],Real y[m],Filterd x[m],Filtered y[m],Delivery pos x[m],Delivery pos y[m],Robot move start flag
0,0,1.17511,-1.12385,1.18061,-1.11721,0,0,0,
1,0,1.17223,-1.1257,1.17955,-1.11836,0,0,0,
2,0,1.16961,-1.12692,1.17824,-1.11957,0,0,0,
3,0,1.16739,-1.1277,1.17675,-1.12075,0,0,0,
4,0,1.1644,-1.12839,1.1751,-1.12186,0,0,0,
5,0,1.16237,-1.12891,1.17331,-1.1229,0,0,0,
6,0,1.15948,-1.12942,1.17142,-1.12385,0,0,0,
7,0,1.15788,-1.12947,1.16948,-1.12471,0,0,0,
8,0,1.15576,-1.1297,1.16755,-1.12545,0,0,0,
9,0,1.15421,-1.12972,1.16564,-1.1261,0,0,0,
10,0,1.15274,-1.1296,1.16378,-1.12664,0,0,0,
11,0,1.15175,-1.12948,1.16202,-1.12709,0,0,0,
12,0,1.15051,-1.12944,1.16036,-1.12745,0,0,0,
13,0,1.1497,-1.12924,1.1588,-1.12774,0,0,0,
14,0,1.14885,-1.12899,1.15735,-1.12795,0,0,0,
15,0,1.14799,-1.12873,1.15599,-1.12809,0,0,0,
16,0,1.14777,-1.12851,1.15475,-1.12817,0,0,0,
17,0,1.14746,-1.12831,1.15366,-1.1282,0,0,0,
18,0,1.14708,-1.12822,1.15269,-1.12821,0,0,0,
19,0,1.14652,-1.1281,1.15179,-1.12821,0,0,0,
20,0,1.14645,-1.12798,1.15098,-1.12818,0,0,0,
21,0,1.14629,-1.12796,1.15028,-1.12815,0,0,0,
22,0,1.14622,-1.12776,1.14967,-1.1281,0,0,0,
23,0,1.14617,-1.12764,1.14914,-1.12804,0,0,0,
24,0,1.1462,-1.12759,1.14869,-1.12798,0,0,0,
25,0,1.14615,-1.12754,1.1483,-1.12792,0,0,0,
26,0,1.14633,-1.12739,1.14799,-1.12785,0,0,0,
27,0,1.14641,-1.12728,1.14774,-1.12777,0,0,0,
28,0,1.14653,-1.12724,1.14755,-1.12769,0,0,0,
29,0,1.14692,-1.12714,1.14742,-1.12762,0,0,0,
30,0,1.14714,-1.12706,1.14736,-1.12754,0,0,0,
31,0,1.14746,-1.12698,1.14735,-1.12746,0,0,0,
32,0,1.14787,-1.12695,1.1474,-1.12738,0,0,0,
33,0,1.14843,-1.1269,1.14752,-1.12731,0,0,0,
34,0,1.1487,-1.12696,1.14768,-1.12726,0,0,0,
35,0,1.14951,-1.12687,1.14789,-1.1272,0,0,0,
36,0,1.15018,-1.1268,1.14819,-1.12715,0,0,0,
37,0,1.15052,-1.1268,1.14852,-1.12709,0,0,0,
38,0,1.15067,-1.12683,1.14884,-1.12705,0,0,0,
39,0,1.15113,-1.12699,1.14915,-1.12703,0,0,0,
40,0,1.15163,-1.12711,1.14949,-1.12703,0,0,0,
41,0,1.15182,-1.12724,1.14983,-1.12705,0,0,0,
42,0,1.15227,-1.12738,1.15017,-1.12709,0,0,0,
43,0,1.15237,-1.12749,1.1505,-1.12715,0,0,0,
44,0,1.15256,-1.12755,1.1508,-1.1272,0,0,0,
45,0,1.15291,-1.1277,1.15109,-1.12727,0,0,0,
46,0,1.15304,-1.12777,1.15138,-1.12734,0,0,0,
