Cycle,Current Task,,Real x[m],Real y[m],Filterd x[m],Filtered y[m],Delivery pos x[m],Delivery pos y[m],Robot move start flag
0,0,0.713493,-1.14094,0.707081,-1.14052,0,0,0,
1,0,0.71455,-1.14006,0.708139,-1.14052,0,0,0,
2,0,0.712619,-1.13877,0.708969,-1.14035,0,0,0,
3,0,0.714883,-1.14056,0.709698,-1.14024,0,0,0,
4,0,0.711364,-1.1467,0.71022,-1.14076,0,0,0,
5,0,0.709846,-1.14099,0.710279,-1.14123,0,0,0,
6,0,0.709416,-1.1372,0.71018,-1.14091,0,0,0,
7,0,0.707669,-1.13457,0.70993,-1.14014,0,0,0,
8,0,0.706479,-1.13556,0.709495,-1.13937,0,0,0,
9,0,0.702162,-1.14391,0.708706,-1.13942,0,0,0,
10,0,0.695492,-1.15434,0.7072,-1.1409,0,0,0,
11,0,0.697788,-1.15316,0.705591,-1.14286,0,0,0,
12,0,0.698187,-1.15282,0.704432,-1.1444,0,0,0,
13,0,0.698389,-1.1526,0.703495,-1.14567,0,0,0,
14,0,0.699289,-1.15208,0.702786,-1.14669,0,0,0,
15,0,0.699246,-1.15226,0.702249,-1.14752,0,0,0,
16,0,0.699143,-1.15309,0.701784,-1.14831,0,0,0,
17,0,0.700065,-1.1549,0.701451,-1.14917,0,0,0,
18,0,0.70197,-1.15813,0.701385,-1.15029,0,0,0,
19,0,0.703064,-1.16161,0.701558,-1.15175,0,0,0,
20,0,0.704025,-1.16266,0.701861,-1.15334,0,0,0,
21,0,0.704797,-1.16393,0.702249,-1.15485,0,0,0,
22,0,0.705158,-1.16509,0.702665,-1.15633,0,0,0,
23,0,0.704558,-1.16625,0.702999,-1.15775,0,0,0,
24,0,0.704558,-1.16625,0.703237,-1.15904,0,0,0,
25,0,0.704134,-1.16682,0.703406,-1.16019,0,0,0,
26,0,0.704198,-1.16714,0.703522,-1.16122,0,0,0,
27,0,0.704659,-1.16772,0.70366,-1.16217,0,0,0,
28,0,0.704157,-1.16803,0.703774,-1.16304,0,0,0,
29,0,0.69838,-1.17271,0.703392,-1.16415,0,0,0,
30,0,0.694194,-1.17596,0.702309,-1.16571,0,0,0,
31,0,0.691503,-1.17872,0.700867,-1.16748,0,0,0,
32,0,0.690875,-1.17948,0.699392,-1.16925,0,0,0,
33,0,0.690916,-1.18016,0.698097,-1.17086,0,0,0,
34,0,0.688468,-1.18236,0.696816,-1.17245,0,0,0,
35,0,0.686131,-1.18443,0.695365,-1.17412,0,0,0,
36,0,0.684133,-1.18611,0.693805,-1.17582,0,0,0,
37,0,0.682133,-1.18791,0.692179,-1.17752,0,0,0,
38,0,0.679918,-1.1904,0.690479,-1.1793,0,0,0,
39,0,0.67798,-1.1923,0.688721,-1.18113,0,0,0,
40,0,0.676458,-1.19411,0.686968,-1.18298,0,0,0,
41,0,0.674357,-1.19669,0.685206,-1.18487,0,0,0,
42,0,0.672865,-1.19833,0.683439,-1.1868,0,0,0,
43,0,0.670857,-1.20062,0.681674,-1.18873,0,0,0,
44,0,0.668257,-1.2035,0.679827,-1.19076,0,0,0,
45,0,0.66676,-1.20546,0.677949,-1.19285,0,0,0,
46,0,0.664942,-1.20736,0.676105,-1.19492,0,0,0,
47,0,0.663354,-1.20894,0.674283,-1.19694,0,0,0,
48,0,0.661928,-1.21019,0.672508,-1.19886,0,0,0,
49,0,0.661089,-1.21123,0.670831,-1.20067,0,0,0,
50,0,0.660932,-1.21164,0.669335,-1.20231,0,0,0,
51,0,0.660816,-1.21187,0.668045,-1.20375,0,0,0,
52,0,0.660485,-1.21222,0.666918,-1.20501,0,0,0,
53,0,0.660086,-1.21241,0.665907,-1.20613,0,0,0,
54,0,0.659822,-1.21246,0.664999,-1.20709,0,0,0,
55,0,0.659305,-1.21236,0.664171,-1.2079,0,0,0,
56,0,0.658836,-1.21215,0.663393,-1.20856,0,0,0,
57,0,0.658672,-1.21178,0.662686,-1.20908,0,0,0,
58,0,0.658262,-1.21084,0.662043,-1.20942,0,0,0,
59,0,0.658394,-1.20964,0.661477,-1.20955,0,0,0,
60,0,0.658688,-1.20782,0.661029,-1.20942,0,0,0,
61,0,0.659793,-1.2049,0.660757,-1.20895,0,0,0,
62,0,0.661816,-1.20217,0.660764,-1.20813,0,0,0,
63,0,0.664196,-1.19912,0.661106,-1.20699,0,0,0,
64,0,0.676941,-1.18815,0.662548,-1.20495,0,0,0,
65,0,0.678105,-1.18697,0.664831,-1.2023,0,0,0,
66,0,0.683864,-1.18129,0.667293,-1.19953,0,0,0,
67,0,0.690576,-1.17678,0.67033,-1.19641,0,0,0,
68,0,0.699572,-1.17142,0.674102,-1.19301,0,0,0,
69,0,0.704893,-1.16877,0.67839,-1.18951,0,0,0,
70,0,0.710992,-1.1663,0.682894,-1.18616,0,0,0,
71,0,0.727515,-1.16265,0.688436,-1.18286,0,0,0,
72,0,0.732118,-1.16178,0.694744,-1.17971,0,0,0,
73,0,0.738312,-1.16053,0.700912,-1.17688,0,0,0,
74,0,0.742564,-1.15939,0.706937,-1.1743,0,0,0,
75,0,0.746591,-1.15867,0.712675,-1.17198,0,0,0,
76,0,0.751343,-1.15831,0.718206,-1.16992,0,0,0,
77,0,0.754707,-1.15795,0.723514,-1.16812,0,0,0,
78,0,0.758271,-1.15778,0.72854,-1.16656,0,0,0,
79,0,0.761635,-1.15735,0.733328,-1.16519,0,0,0,
80,0,0.765366,-1.15682,0.737927,-1.16395,0,0,0,
81,0,0.769176,-1.15633,0.7424,-1.16283,0,0,0,
82,0,0.771806,-1.15617,0.746682,-1.16183,0,0,0,
83,0,0.773924,-1.15606,0.750673,-1.16095,0,0,0,
84,0,0.775927,-1.15596,0.754369,-1.1602,0,0,0,
85,0,0.778381,-1.1558,0.757842,-1.15954,0,0,0,
86,0,0.779534,-1.1558,0.761061,-1.15897,0,0,0,
87,0,0.780812,-1.15571,0.763974,-1.15848,0,0,0,
88,0,0.781566,-1.15566,0.766598,-1.15805,0,0,0,
89,0,0.782439,-1.15546,0.768946,-1.15767,0,0,0,
90,0,0.783083,-1.15529,0.771052,-1.15732,0,0,0,
91,0,0.78368,-1.15494,0.772931,-1.15699,0,0,0,
