Cycle,Current Task,,Real x[m],Real y[m],Filterd x[m],Filtered y[m],Delivery pos x[m],Delivery pos y[m],Robot move start flag
0,0,1.23817,-1.35676,1.27656,-1.35186,0,0,0,
1,0,1.2273,-1.35827,1.26988,-1.35272,0,0,0,
2,0,1.21344,-1.36019,1.26234,-1.35372,0,0,0,
3,0,1.20475,-1.36057,1.25422,-1.35473,0,0,0,
4,0,1.20475,-1.36057,1.24668,-1.35562,0,0,0,
5,0,1.19566,-1.36048,1.2396,-1.35637,0,0,0,
6,0,1.18372,-1.363,1.23199,-1.35719,0,0,0,
7,0,1.17378,-1.36479,1.22387,-1.35821,0,0,0,
8,0,1.16289,-1.3655,1.21541,-1.35927,0,0,0,
9,0,1.15122,-1.36799,1.20651,-1.36041,0,0,0,
10,0,1.13965,-1.37094,1.1972,-1.36179,0,0,0,
11,0,1.12396,-1.37061,1.18723,-1.36316,0,0,0,
12,0,1.1037,-1.35868,1.17605,-1.36338,0,0,0,
13,0,1.0929,-1.35467,1.1642,-1.36236,0,0,0,
14,0,1.07135,-1.33205,1.15169,-1.35947,0,0,0,
15,0,1.06365,-1.32507,1.13885,-1.35475,0,0,0,
16,0,1.04915,-1.3146,1.12628,-1.34943,0,0,0,
17,0,1.0418,-1.31036,1.11397,-1.3438,0,0,0,
18,0,1.02662,-1.30249,1.10181,-1.3381,0,0,0,
19,0,1.01529,-1.29954,1.08949,-1.33245,0,0,0,
20,0,1.0027,-1.29692,1.07722,-1.32723,0,0,0,
21,0,0.986305,-1.29691,1.06461,-1.32261,0,0,0,
22,0,0.974367,-1.29513,1.05176,-1.31856,0,0,0,
23,0,0.957108,-1.29863,1.03865,-1.31525,0,0,0,
24,0,0.945949,-1.30019,1.02537,-1.31284,0,0,0,
25,0,0.935733,-1.30354,1.01249,-1.31117,0,0,0,
26,0,0.926108,-1.30675,1.00005,-1.31025,0,0,0,
27,0,0.918818,-1.3089,0.988228,-1.30988,0,0,0,
28,0,0.912401,-1.31134,0.977159,-1.30992,0,0,0,
29,0,0.906868,-1.31338,0.966866,-1.31029,0,0,0,
30,0,0.903374,-1.31489,0.957455,-1.31088,0,0,0,
31,0,0.90106,-1.31623,0.949035,-1.31159,0,0,0,
32,0,0.898903,-1.31779,0.941558,-1.31242,0,0,0,
33,0,0.897879,-1.31866,0.934978,-1.3133,0,0,0,
34,0,0.897375,-1.31924,0.929285,-1.31416,0,0,0,
35,0,0.897251,-1.32109,0.924412,-1.31508,0,0,0,
36,0,0.899331,-1.32341,0.92043,-1.31617,0,0,0,
37,0,0.901343,-1.32427,0.917368,-1.31734,0,0,0,
38,0,0.903895,-1.34462,0.91512,-1.31995,0,0,0,
39,0,0.905746,-1.35215,0.91355,-1.32428,0,0,0,
40,0,0.907006,-1.38653,0.912456,-1.33115,0,0,0,
41,0,0.911107,-1.38787,0.911938,-1.33969,0,0,0,
42,0,0.914757,-1.38948,0.91209,-1.34716,0,0,0,
43,0,0.90826,-1.33171,0.912001,-1.34921,0,0,0,
44,0,0.914625,-1.32648,0.911916,-1.34614,0,0,0,
45,0,0.924587,-1.31975,0.913088,-1.34263,0,0,0,
46,0,0.935916,-1.3117,0.915704,-1.33853,0,0,0,
47,0,0.954378,-1.30323,0.920192,-1.33379,0,0,0,
48,0,0.965159,-1.29725,0.926225,-1.32868,0,0,0,
49,0,0.97739,-1.29172,0.933091,-1.32347,0,0,0,
50,0,0.998045,-1.27662,0.941418,-1.31748,0,0,0,
51,0,1.00677,-1.27031,0.950714,-1.31077,0,0,0,
52,0,1.02954,-1.24549,0.960993,-1.30271,0,0,0,
53,0,1.03164,-1.24564,0.971601,-1.294,0,0,0,
54,0,1.04019,-1.24324,0.981404,-1.28645,0,0,0,
55,0,1.08586,-1.20696,0.993846,-1.2771,0,0,0,
56,0,1.0869,-1.20609,1.00795,-1.26634,0,0,0,
57,0,1.09592,-1.19738,1.02067,-1.25649,0,0,0,
58,0,1.10184,-1.19376,1.03259,-1.24721,0,0,0,
59,0,1.11131,-1.18785,1.04387,-1.23861,0,0,0,
60,0,1.11876,-1.18373,1.05472,-1.23056,0,0,0,
61,0,1.12091,-1.18309,1.06464,-1.22337,0,0,0,
62,0,1.12851,-1.17945,1.0738,-1.21695,0,0,0,
63,0,1.13351,-1.17605,1.08252,-1.21098,0,0,0,
64,0,1.13891,-1.1718,1.0907,-1.20533,0,0,0,
65,0,1.13946,-1.17119,1.09809,-1.20017,0,0,0,
66,0,1.13954,-1.17065,1.1044,-1.19571,0,0,0,
67,0,1.13933,-1.17028,1.10974,-1.19187,0,0,0,
68,0,1.13822,-1.16973,1.11417,-1.18853,0,0,0,
69,0,1.13742,-1.169,1.11777,-1.18561,0,0,0,
70,0,1.13417,-1.16939,1.12052,-1.18311,0,0,0,
71,0,1.13006,-1.16978,1.12229,-1.18105,0,0,0,
72,0,1.12256,-1.17244,1.1229,-1.17953,0,0,0,
73,0,1.11779,-1.17534,1.12249,-1.17867,0,0,0,
74,0,1.10779,-1.18125,1.12101,-1.17861,0,0,0,
75,0,1.09309,-1.19223,1.11787,-1.17985,0,0,0,
76,0,1.07942,-1.20114,1.11305,-1.18242,0,0,0,
77,0,1.06746,-1.2088,1.10702,-1.18586,0,0,0,
78,0,1.0606,-1.21362,1.10046,-1.18972,0,0,0,
79,0,1.05355,-1.21912,1.09385,-1.19378,0,0,0,
80,0,1.04371,-1.22678,1.08696,-1.19823,0,0,0,
81,0,1.03873,-1.23161,1.07998,-1.20295,0,0,0,
82,0,1.03885,-1.23227,1.07371,-1.20737,0,0,0,
83,0,1.0367,-1.23492,1.06823,-1.21137,0,0,0,
84,0,1.03444,-1.23733,1.06325,-1.21514,0,0,0,
85,0,1.03191,-1.23966,1.05867,-1.2187,0,0,0,
86,0,1.02992,-1.24189,1.05444,-1.22207,0,0,0,
87,0,1.02889,-1.24321,1.05062,-1.22519,0,0,0,
88,0,1.02864,-1.24392,1.04729,-1.22799,0,0,0,
89,0,1.02938,-1.24417,1.0445,-1.23043,0,0,0,
90,0,1.03204,-1.24398,1.0424,-1.23251,0,0,0,
91,0,1.04154,-1.24019,1.04155,-1.23397,0,0,0,
92,0,1.04932,-1.23672,1.04214,-1.23466,0,0,0,
93,0,1.05912,-1.23212,1.04398,-1.23462,0,0,0,
94,0,1.05912,-1.23212,1.04629,-1.23424,0,0,0,
95,0,1.07329,-1.22605,1.04932,-1.23345,0,0,0,
96,0,1.08547,-1.22113,1.0539,-1.23195,0,0,0,
97,0,1.08547,-1.22113,1.05872,-1.2303,0,0,0,
98,0,1.10834,-1.20801,1.06454,-1.2279,0,0,0,
99,0,1.11447,-1.20567,1.07168,-1.22469,0,0,0,
100,0,1.12487,-1.20021,1.07899,-1.22138,0,0,0,
101,0,1.13407,-1.19429,1.08669,-1.2177,0,0,0,
102,0,1.14075,-1.18979,1.09442,-1.21379,0,0,0,
103,0,1.14561,-1.18648,1.10185,-1.20988,0,0,0,
104,0,1.15302,-1.18324,1.10909,-1.20606,0,0,0,
105,0,1.15574,-1.18173,1.11599,-1.20247,0,0,0,
106,0,1.15803,-1.18102,1.12223,-1.19925,0,0,0,
107,0,1.16214,-1.17822,1.128,-1.19626,0,0,0,
108,0,1.16775,-1.17465,1.13363,-1.19324,0,0,0,
109,0,1.17097,-1.17319,1.13907,-1.1903,0,0,0,
110,0,1.17292,-1.17232,1.14408,-1.18762,0,0,0,
111,0,1.17583,-1.17081,1.1487,-1.18517,0,0,0,
112,0,1.17777,-1.16988,1.15299,-1.18291,0,0,0,
113,0,1.17858,-1.16963,1.15683,-1.18091,0,0,0,
114,0,1.17908,-1.16964,1.16018,-1.17919,0,0,0,
115,0,1.1791,-1.16965,1.16306,-1.17773,0,0,0,
116,0,1.17808,-1.17118,1.16543,-1.17662,0,0,0,
117,0,1.17677,-1.17219,1.16726,-1.17587,0,0,0,
118,0,1.17671,-1.17244,1.1687,-1.17533,0,0,0,
119,0,1.1754,-1.17359,1.16982,-1.17497,0,0,0,
120,0,1.17151,-1.1773,1.17038,-1.17505,0,0,0,
121,0,1.16792,-1.17946,1.17028,-1.17555,0,0,0,
122,0,1.16196,-1.18439,1.16946,-1.17652,0,0,0,
123,0,1.15184,-1.19079,1.16755,-1.17821,0,0,0,
124,0,1.14905,-1.19187,1.16494,-1.18021,0,0,0,
125,0,1.14237,-1.19367,1.16201,-1.18213,0,0,0,
126,0,1.13135,-1.19568,1.15818,-1.18404,0,0,0,
127,0,1.11724,-1.19726,1.15301,-1.18593,0,0,0,
128,0,1.09255,-1.21341,1.14568,-1.18889,0,0,0,
129,0,1.09179,-1.21232,1.13752,-1.19254,0,0,0,
130,0,1.0898,-1.21365,1.1304,-1.19566,0,0,0,
131,0,1.08472,-1.21513,1.12382,-1.19852,0,0,0,
132,0,1.08259,-1.21535,1.1177,-1.20106,0,0,0,
133,0,1.05875,-1.23261,1.11053,-1.20456,0,0,0,
134,0,1.05702,-1.23351,1.10251,-1.2089,0,0,0,
135,0,1.05438,-1.23595,1.09537,-1.21284,0,0,0,
136,0,1.0476,-1.24373,1.08861,-1.21695,0,0,0,
137,0,1.04689,-1.24407,1.0823,-1.22106,0,0,0,
138,0,1.05006,-1.23974,1.07715,-1.22424,0,0,0,
139,0,1.05511,-1.23608,1.0734,-1.22632,0,0,0,
140,0,1.08005,-1.21382,1.07252,-1.22611,0,0,0,
141,0,1.08432,-1.21119,1.07399,-1.22404,0,0,0,
142,0,1.08744,-1.20856,1.0758,-1.22188,0,0,0,
143,0,1.09108,-1.20527,1.07785,-1.2196,0,0,0,
144,0,1.09516,-1.20227,1.08018,-1.21719,0,0,0,
145,0,1.10341,-1.19708,1.08309,-1.21452,0,0,0,
146,0,1.11305,-1.18999,1.08693,-1.21132,0,0,0,
147,0,1.12964,-1.17632,1.09217,-1.20703,0,0,0,
148,0,1.13617,-1.17066,1.09838,-1.20192,0,0,0,
149,0,1.14089,-1.16736,1.1045,-1.1969,0,0,0,
150,0,1.14232,-1.166,1.11016,-1.19229,0,0,0,
151,0,1.14608,-1.16222,1.11534,-1.188,0,0,0,
152,0,1.14718,-1.16014,1.12011,-1.18391,0,0,0,
153,0,1.14526,-1.15963,1.12409,-1.18025,0,0,0,
154,0,1.14338,-1.1589,1.12718,-1.17705,0,0,0,
155,0,1.13867,-1.16011,1.12929,-1.17437,0,0,0,
156,0,1.13168,-1.16141,1.13018,-1.1723,0,0,0,
157,0,1.12183,-1.16456,1.12966,-1.17088,0,0,0,
158,0,1.11104,-1.16823,1.12765,-1.1702,0,0,0,
159,0,1.10192,-1.16944,1.12442,-1.16999,0,0,0,
160,0,1.09578,-1.17036,1.12052,-1.16997,0,0,0,
161,0,1.08722,-1.17286,1.1161,-1.17022,0,0,0,
162,0,1.08208,-1.17447,1.11131,-1.17075,0,0,0,
163,0,1.07734,-1.17657,1.10649,-1.17147,0,0,0,
164,0,1.07431,-1.17806,1.10182,-1.17236,0,0,0,
165,0,1.07239,-1.17911,1.09748,-1.17331,0,0,0,
166,0,1.06608,-1.18153,1.09317,-1.17438,0,0,0,
167,0,1.06696,-1.1788,1.08911,-1.17526,0,0,0,
168,0,1.0699,-1.17333,1.08596,-1.17538,0,0,0,
169,0,1.07102,-1.17109,1.08359,-1.1749,0,0,0,
170,0,1.07096,-1.17084,1.08167,-1.1743,0,0,0,
171,0,1.07092,-1.17032,1.08004,-1.17373,0,0,0,
172,0,1.07179,-1.16887,1.07871,-1.1731,0,0,0,
173,0,1.07334,-1.16573,1.07778,-1.17222,0,0,0,
174,0,1.07473,-1.16328,1.07721,-1.17104,0,0,0,
175,0,1.07591,-1.16079,1.07692,-1.16967,0,0,0,
176,0,1.0767,-1.15938,1.07682,-1.16821,0,0,0,
177,0,1.07863,-1.15452,1.07695,-1.16649,0,0,0,
178,0,1.07867,-1.15321,1.07721,-1.16457,0,0,0,
179,0,1.07948,-1.14958,1.0775,-1.16256,0,0,0,
180,0,1.08058,-1.14831,1.07788,-1.16048,0,0,0,
181,0,1.08096,-1.14612,1.07832,-1.15846,0,0,0,
182,0,1.08101,-1.1458,1.07873,-1.15656,0,0,0,
183,0,1.08077,-1.14439,1.07906,-1.15481,0,0,0,
184,0,1.08066,-1.14338,1.07931,-1.15314,0,0,0,
185,0,1.08006,-1.14255,1.07947,-1.15159,0,0,0,
186,0,1.07978,-1.14189,1.07954,-1.15016,0,0,0,
187,0,1.07931,-1.1412,1.07954,-1.14885,0,0,0,
188,0,1.07857,-1.14032,1.07945,-1.14762,0,0,0,
189,0,1.07786,-1.1393,1.07926,-1.14643,0,0,0,
190,0,1.0765,-1.13753,1.07894,-1.14521,0,0,0,
191,0,1.07532,-1.13607,1.07848,-1.14392,0,0,0,
192,0,1.07466,-1.13559,1.07795,-1.14269,0,0,0,
193,0,1.07395,-1.13514,1.07739,-1.14157,0,0,0,
194,0,1.07321,-1.13449,1.07681,-1.14054,0,0,0,
195,0,1.07257,-1.13339,1.07621,-1.13954,0,0,0,
196,0,1.07257,-1.13339,1.07566,-1.1386,0,0,0,
197,0,1.07146,-1.13268,1.0751,-1.13775,0,0,0,
198,0,1.07146,-1.13268,1.07455,-1.13698,0,0,0,
199,0,1.07129,-1.13226,1.07406,-1.13629,0,0,0,
200,0,1.07056,-1.13206,1.07358,-1.13566,0,0,0,
201,0,1.07068,-1.13155,1.07313,-1.13508,0,0,0,
202,0,1.07044,-1.13117,1.07274,-1.13451,0,0,0,
203,0,1.07056,-1.13105,1.0724,-1.13399,0,0,0,
204,0,1.07005,-1.13119,1.07208,-1.13355,0,0,0,
205,0,1.06996,-1.13108,1.07176,-1.13318,0,0,0,
206,0,1.06978,-1.13093,1.07147,-1.13285,0,0,0,
207,0,1.0697,-1.13078,1.07121,-1.13255,0,0,0,
208,0,1.06958,-1.13121,1.07097,-1.13231,0,0,0,
209,0,1.0693,-1.13147,1.07074,-1.13216,0,0,0,
210,0,1.06916,-1.13149,1.07051,-1.13206,0,0,0,
211,0,1.06877,-1.13148,1.07027,-1.13197,0,0,0,
212,0,1.06877,-1.13148,1.07004,-1.1319,0,0,0,
213,0,1.06875,-1.13145,1.06985,-1.13183,0,0,0,
214,0,1.06747,-1.1331,1.06958,-1.1319,0,0,0,
215,0,1.06532,-1.1337,1.0691,-1.13213,0,0,0,
216,0,1.06378,-1.13498,1.0684,-1.13246,0,0,0,
217,0,1.06281,-1.13505,1.06763,-1.13285,0,0,0,
218,0,1.06113,-1.13636,1.06676,-1.13329,0,0,0,
219,0,1.05943,-1.13582,1.06578,-1.13371,0,0,0,
220,0,1.0586,-1.13605,1.06474,-1.13405,0,0,0,
221,0,1.05821,-1.1366,1.06378,-1.1344,0,0,0,
222,0,1.05813,-1.1371,1.06292,-1.13477,0,0,0,
223,0,1.05798,-1.13712,1.06218,-1.13513,0,0,0,
224,0,1.05767,-1.13719,1.06152,-1.13544,0,0,0,
225,0,1.05756,-1.13611,1.06092,-1.13562,0,0,0,
226,0,1.05756,-1.1361,1.06041,-1.1357,0,0,0,
227,0,1.05733,-1.13561,1.05996,-1.13572,0,0,0,
228,0,1.05712,-1.13496,1.05954,-1.13566,0,0,0,
229,0,1.05699,-1.13472,1.05916,-1.13553,0,0,0,
230,0,1.05689,-1.13474,1.05882,-1.13541,0,0,0,
231,0,1.05683,-1.13478,1.05852,-1.13531,0,0,0,
232,0,1.05676,-1.13484,1.05826,-1.13523,0,0,0,
233,0,1.05657,-1.13486,1.05802,-1.13518,0,0,0,
234,0,1.05644,-1.13476,1.05779,-1.13512,0,0,0,
235,0,1.05635,-1.13484,1.05757,-1.13507,0,0,0,
236,0,1.05622,-1.13487,1.05738,-1.13504,0,0,0,
237,0,1.05613,-1.13496,1.05719,-1.13502,0,0,0,
238,0,1.05594,-1.13502,1.05702,-1.13502,0,0,0,
239,0,1.05587,-1.13496,1.05685,-1.13501,0,0,0,
240,0,1.0551,-1.13522,1.05664,-1.13502,0,0,0,
241,0,1.05497,-1.13528,1.0564,-1.13506,0,0,0,
242,0,1.05474,-1.13535,1.05616,-1.1351,0,0,0,
