Cycle,Calculation time [ms],LHand x[m],LHand y[m],LHand z[m],RHand x[m],RHand y[m],RHand z[m],LShoulder x[m],LShoulder y[m],LShoulder z[m],RShoulder x[m],RShoulder y[m],RShoulder z[m],LElbow x[m],LElbow y[m],LElbow z[m],RElbow x[m],RElbow y[m],RElbow z[m],LHand x[m],LHand y[m],LHand z[m],RHand x[m],RHand y[m],RHand z[m],Body x[m],Body y[m],Body z[m],cur Angle1[rad],cur Angle2[rad],des Angle1[rad],des Angle2[rad],cur Anvel1[rad/s],cur Anvel2[rad/s],des Anvel1[rad/s],des Anvel2[rad/s],cur Anacc1[rad/s2],cur Anacc2[rad/s2],des Anacc1[rad/s2],des Anacc2[rad/s2],DelPos x [m],DelPos y [m]
0,5.63246,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
1,6.01586,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
2,6.70021,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
3,6.76809,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
4,6.68068,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
5,6.683,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
6,6.76014,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
7,6.93794,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
8,6.90516,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
9,6.89489,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
10,6.75815,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
11,6.67472,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
12,6.67307,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
13,6.8992,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
14,6.87503,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
15,6.67869,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
16,7.27002,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
17,6.82702,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
18,6.83927,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
19,7.27266,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
20,6.68896,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
21,6.66479,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
22,6.94323,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
23,5.66358,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
24,6.77305,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
25,6.71478,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
26,8.4659,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
27,7.82624,0.66682,-1.62005,0.31724,0.486522,-0.897711,-0.416938,0.651893,-1.06961,0.139115,0.654363,-1.46191,0.110464,0.65062,-1.48602,-0.220817,0.640963,-0.943731,-0.159073,0.66682,-1.62005,0.31724,0.486522,-0.897711,-0.416938,0.67093,-1.23084,-0.392855,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-9942.26,-9941.58,
28,7.65606,0.66682,-1.62005,0.31724,0.486522,-0.897711,-0.416938,0.651893,-1.06961,0.139115,0.654363,-1.46191,0.110464,0.65062,-1.48602,-0.220817,0.640963,-0.943731,-0.159073,0.66682,-1.62005,0.31724,0.486522,-0.897711,-0.416938,0.67093,-1.23084,-0.392855,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-9727.62,-9726.98,
29,7.60475,0.669642,-1.61983,0.32313,0.506632,-0.898057,-0.440349,0.641318,-1.07042,0.137676,0.617262,-1.46783,0.114767,0.593963,-1.47249,-0.19326,0.637017,-0.950537,-0.160656,0.669642,-1.61983,0.32313,0.506632,-0.898057,-0.440349,0.599123,-1.21676,-0.396212,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-9347.41,-9346.84,
30,7.86068,0.657156,-1.5915,0.228806,0.511337,-0.899552,-0.464544,0.630841,-1.07338,0.135565,0.601626,-1.47009,0.119182,0.572972,-1.47446,-0.184562,0.633445,-0.955204,-0.160557,0.657156,-1.5915,0.228806,0.511337,-0.899552,-0.464544,0.584527,-1.221,-0.395984,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-8857.1,-8856.62,
31,7.59349,0.639767,-1.61818,0.339634,0.525523,-0.90144,-0.456928,0.618222,-1.07646,0.132602,0.567609,-1.46684,0.121414,0.540121,-1.48123,-0.175941,0.62922,-0.957088,-0.161775,0.639767,-1.61818,0.339634,0.525523,-0.90144,-0.456928,0.565723,-1.22042,-0.397198,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-8299.08,-8298.7,
32,7.68056,0.658734,-1.62428,0.35883,0.535046,-0.903272,-0.455219,0.609446,-1.07846,0.131908,0.551912,-1.46828,0.124609,0.509425,-1.48423,-0.160729,0.623929,-0.961384,-0.161953,0.658734,-1.62428,0.35883,0.535046,-0.903272,-0.455219,0.552617,-1.22026,-0.393266,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-7705.39,-7705.12,
33,8.8546,0.631912,-1.58931,0.250525,0.541744,-0.901746,-0.455051,0.603482,-1.08045,0.131578,0.537871,-1.46683,0.126859,0.478205,-1.48894,-0.152995,0.619385,-0.966225,-0.15926,0.631912,-1.58931,0.250525,0.541744,-0.901746,-0.455051,0.534426,-1.21969,-0.388504,1.57078,-3.14137,1.57078,-3.14137,0,0,0,0,0,0,0,0,-7099.86,-7099.7,
