Cycle,Current Task,,Real x[m],Real y[m],Filterd x[m],Filtered y[m],Delivery pos x[m],Delivery pos y[m],Robot move start flag
0,0,0.800744,-1.10115,0.816417,-1.08459,0,0,0,
1,0,0.796226,-1.1082,0.813683,-1.08765,0,0,0,
2,0,0.794088,-1.1148,0.81086,-1.09128,0,0,0,
3,0,0.791919,-1.12096,0.808138,-1.09534,0,0,0,
4,0,0.792424,-1.12421,0.805704,-1.09949,0,0,0,
5,0,0.788914,-1.13,0.803412,-1.1037,0,0,0,
6,0,0.788525,-1.13177,0.801173,-1.10784,0,0,0,
7,0,0.786634,-1.13513,0.799101,-1.11175,0,0,0,
8,0,0.785818,-1.13789,0.797138,-1.11552,0,0,0,
9,0,0.786292,-1.13935,0.795449,-1.11904,0,0,0,
10,0,0.78714,-1.13975,0.794118,-1.12217,0,0,0,
11,0,0.787215,-1.14045,0.79306,-1.1249,0,0,0,
12,0,0.787892,-1.14075,0.792221,-1.12729,0,0,0,
13,0,0.788878,-1.14046,0.791636,-1.12932,0,0,0,
14,0,0.796843,-1.1366,0.791823,-1.13073,0,0,0,
15,0,0.804394,-1.13217,0.793164,-1.13129,0,0,0,
16,0,0.809452,-1.12859,0.795261,-1.13115,0,0,0,
17,0,0.814847,-1.12521,0.797835,-1.1305,0,0,0,
18,0,0.819241,-1.12233,0.800763,-1.12947,0,0,0,
19,0,0.823917,-1.12009,0.803936,-1.12821,0,0,0,
20,0,0.828023,-1.11769,0.807294,-1.12679,0,0,0,
21,0,0.831203,-1.11604,0.810696,-1.12528,0,0,0,
22,0,0.834204,-1.1145,0.814051,-1.12375,0,0,0,
23,0,0.837865,-1.11269,0.817402,-1.12221,0,0,0,
24,0,0.840281,-1.11169,0.820705,-1.12068,0,0,0,
25,0,0.842263,-1.11097,0.82384,-1.11925,0,0,0,
26,0,0.845378,-1.10986,0.826885,-1.11791,0,0,0,
27,0,0.848182,-1.10956,0.829918,-1.11666,0,0,0,
28,0,0.848182,-1.10956,0.832702,-1.11557,0,0,0,
29,0,0.851517,-1.10974,0.835316,-1.11467,0,0,0,
30,0,0.85223,-1.11012,0.837839,-1.11395,0,0,0,
31,0,0.852926,-1.11061,0.840086,-1.1134,0,0,0,
32,0,0.853391,-1.11097,0.842078,-1.113,0,0,0,
33,0,0.853884,-1.11135,0.84384,-1.11272,0,0,0,
34,0,0.85459,-1.11185,0.845425,-1.11255,0,0,0,
35,0,0.854712,-1.11207,0.846831,-1.11246,0,0,0,
36,0,0.854749,-1.11219,0.848035,-1.11241,0,0,0,
37,0,0.85479,-1.11234,0.849062,-1.11239,0,0,0,
38,0,0.854785,-1.11247,0.849934,-1.11239,0,0,0,
39,0,0.854669,-1.11263,0.850665,-1.11241,0,0,0,
40,0,0.854313,-1.11302,0.851248,-1.11248,0,0,0,
41,0,0.853234,-1.11375,0.851633,-1.11262,0,0,0,
42,0,0.85219,-1.11467,0.851798,-1.11286,0,0,0,
43,0,0.850753,-1.11607,0.851748,-1.11324,0,0,0,
44,0,0.84998,-1.11712,0.851537,-1.11375,0,0,0,
45,0,0.84901,-1.11835,0.851226,-1.11436,0,0,0,
46,0,0.847436,-1.12026,0.850768,-1.11511,0,0,0,
47,0,0.846552,-1.12114,0.850193,-1.11597,0,0,0,
48,0,0.845262,-1.12231,0.84954,-1.11684,0,0,0,
49,0,0.844527,-1.12284,0.848832,-1.11772,0,0,0,
50,0,0.844257,-1.12295,0.848155,-1.11851,0,0,0,
51,0,0.84372,-1.12293,0.84752,-1.11918,0,0,0,
52,0,0.84304,-1.12273,0.846889,-1.11974,0,0,0,
53,0,0.842651,-1.12201,0.846273,-1.12014,0,0,0,
54,0,0.842625,-1.12104,0.845719,-1.12035,0,0,0,
55,0,0.842389,-1.11961,0.845229,-1.12035,0,0,0,
56,0,0.842286,-1.11861,0.844788,-1.12016,0,0,0,
57,0,0.842056,-1.11788,0.844389,-1.11987,0,0,0,
58,0,0.841728,-1.11746,0.844009,-1.11953,0,0,0,
59,0,0.841228,-1.1172,0.843623,-1.1192,0,0,0,
60,0,0.840998,-1.11716,0.84324,-1.11889,0,0,0,
61,0,0.840586,-1.11736,0.842867,-1.11864,0,0,0,
62,0,0.840244,-1.11764,0.842493,-1.11847,0,0,0,
63,0,0.839769,-1.11797,0.842114,-1.11837,0,0,0,
64,0,0.839233,-1.11867,0.841716,-1.11836,0,0,0,
65,0,0.839038,-1.11946,0.841323,-1.11847,0,0,0,
66,0,0.839003,-1.12016,0.840972,-1.11867,0,0,0,
67,0,0.839173,-1.12079,0.840685,-1.11895,0,0,0,
68,0,0.839167,-1.12109,0.840454,-1.11925,0,0,0,
69,0,0.839211,-1.12123,0.840261,-1.11954,0,0,0,
70,0,0.839411,-1.12139,0.840116,-1.11981,0,0,0,
71,0,0.839404,-1.1214,0.840008,-1.12005,0,0,0,
72,0,0.839477,-1.12142,0.839922,-1.12026,0,0,0,
73,0,0.839511,-1.12146,0.839857,-1.12044,0,0,0,
74,0,0.839658,-1.12144,0.839815,-1.12059,0,0,0,
75,0,0.839656,-1.12145,0.839791,-1.12072,0,0,0,
76,0,0.839755,-1.1215,0.839778,-1.12084,0,0,0,
77,0,0.840137,-1.12182,0.839804,-1.12096,0,0,0,
78,0,0.840132,-1.12207,0.839854,-1.12111,0,0,0,
79,0,0.840349,-1.12255,0.839913,-1.1213,0,0,0,
80,0,0.840451,-1.12288,0.839987,-1.12151,0,0,0,
81,0,0.840632,-1.12336,0.840072,-1.12176,0,0,0,
82,0,0.840764,-1.12373,0.840167,-1.12203,0,0,0,
83,0,0.841014,-1.12387,0.840277,-1.1223,0,0,0,
84,0,0.841319,-1.12398,0.840413,-1.12255,0,0,0,
85,0,0.841896,-1.12393,0.840595,-1.12276,0,0,0,
86,0,0.842331,-1.12381,0.840826,-1.12293,0,0,0,
87,0,0.842855,-1.12346,0.841096,-1.12304,0,0,0,
88,0,0.843401,-1.12292,0.841406,-1.12306,0,0,0,
89,0,0.843694,-1.12227,0.841732,-1.12299,0,0,0,
90,0,0.843694,-1.12227,0.842031,-1.12288,0,0,0,
91,0,0.844266,-1.12143,0.842328,-1.12272,0,0,0,
92,0,0.844538,-1.12049,0.842644,-1.12246,0,0,0,
93,0,0.844538,-1.12049,0.842933,-1.12216,0,0,0,
94,0,0.844367,-1.12019,0.843165,-1.12188,0,0,0,
95,0,0.84411,-1.11988,0.843328,-1.1216,0,0,0,
96,0,0.84408,-1.11956,0.843445,-1.12131,0,0,0,
97,0,0.843646,-1.11927,0.843509,-1.12102,0,0,0,
98,0,0.843144,-1.11896,0.843491,-1.12073,0,0,0,
99,0,0.842442,-1.11853,0.843385,-1.12043,0,0,0,
100,0,0.842293,-1.11833,0.84323,-1.12012,0,0,0,
101,0,0.842188,-1.11804,0.843079,-1.11983,0,0,0,
102,0,0.84195,-1.11764,0.842925,-1.11953,0,0,0,
103,0,0.841811,-1.11717,0.842766,-1.1192,0,0,0,
104,0,0.84154,-1.11688,0.8426,-1.11887,0,0,0,
105,0,0.841067,-1.11626,0.842402,-1.11852,0,0,0,
106,0,0.841182,-1.11606,0.842207,-1.11816,0,0,0,
107,0,0.841056,-1.11585,0.842041,-1.11782,0,0,0,
108,0,0.841013,-1.11571,0.841888,-1.11751,0,0,0,
109,0,0.841238,-1.11555,0.841772,-1.11722,0,0,0,
110,0,0.841236,-1.11539,0.84169,-1.11696,0,0,0,
111,0,0.841303,-1.11528,0.841626,-1.11671,0,0,0,
112,0,0.841444,-1.11513,0.841588,-1.11648,0,0,0,
113,0,0.841326,-1.11504,0.841557,-1.11627,0,0,0,
114,0,0.84119,-1.11483,0.841511,-1.11606,0,0,0,
115,0,0.841739,-1.11474,0.841504,-1.11587,0,0,0,
116,0,0.841399,-1.11462,0.841514,-1.11569,0,0,0,
117,0,0.841409,-1.11448,0.841497,-1.11551,0,0,0,
118,0,0.841349,-1.11439,0.841479,-1.11535,0,0,0,
119,0,0.841298,-1.11434,0.841456,-1.1152,0,0,0,
120,0,0.840954,-1.1142,0.841405,-1.11506,0,0,0,
121,0,0.840641,-1.11399,0.841313,-1.11491,0,0,0,
