Cycle,Current Task,,Real x[m],Real y[m],Filterd x[m],Filtered y[m],Delivery pos x[m],Delivery pos y[m],Robot move start flag
0,0,1.18077,-1.30045,1.18626,-1.30146,0,0,0,
1,0,1.17921,-1.29562,1.1853,-1.30094,0,0,0,
2,0,1.17621,-1.29211,1.18415,-1.29986,0,0,0,
3,0,1.21487,-1.27368,1.18588,-1.29728,0,0,0,
4,0,1.22568,-1.282,1.19112,-1.29431,0,0,0,
5,0,1.23044,-1.22893,1.19675,-1.28839,0,0,0,
6,0,1.22567,-1.28738,1.20153,-1.28378,0,0,0,
7,0,1.17819,-1.28911,1.20159,-1.28446,0,0,0,
8,0,1.17741,-1.28874,1.19796,-1.28514,0,0,0,
9,0,1.17134,-1.29347,1.19437,-1.28605,0,0,0,
10,0,1.16397,-1.29835,1.19029,-1.28755,0,0,0,
11,0,1.16414,-1.2396,1.18629,-1.28472,0,0,0,
12,0,1.21191,-1.28716,1.18656,-1.28147,0,0,0,
13,0,1.17623,-1.3023,1.1877,-1.28349,0,0,0,
14,0,1.1711,-1.28916,1.18556,-1.28536,0,0,0,
15,0,1.16909,-1.27692,1.18321,-1.285,0,0,0,
16,0,1.16843,-1.26961,1.181,-1.28321,0,0,0,
17,0,1.16801,-1.26824,1.17906,-1.28104,0,0,0,
18,0,1.1675,-1.26736,1.17733,-1.27902,0,0,0,
19,0,1.16748,-1.26713,1.17583,-1.27722,0,0,0,
20,0,1.16785,-1.26356,1.17459,-1.27541,0,0,0,
21,0,1.1689,-1.26282,1.17364,-1.27355,0,0,0,
22,0,1.17197,-1.26837,1.17315,-1.27234,0,0,0,
23,0,1.16661,-1.2707,1.17256,-1.27191,0,0,0,
24,0,1.1669,-1.27234,1.17168,-1.27185,0,0,0,
25,0,1.16709,-1.27265,1.17097,-1.27195,0,0,0,
26,0,1.17298,-1.26956,1.17082,-1.27182,0,0,0,
27,0,1.17419,-1.27126,1.17124,-1.27161,0,0,0,
28,0,1.17554,-1.27235,1.1718,-1.27164,0,0,0,
29,0,1.18068,-1.25765,1.17276,-1.27062,0,0,0,
30,0,1.17988,-1.26493,1.17391,-1.2692,0,0,0,
31,0,1.18016,-1.26719,1.17484,-1.26872,0,0,0,
32,0,1.18024,-1.26868,1.17566,-1.2686,0,0,0,
33,0,1.17994,-1.26994,1.17633,-1.26871,0,0,0,
34,0,1.17966,-1.27092,1.17686,-1.26897,0,0,0,
35,0,1.17957,-1.2725,1.17728,-1.26939,0,0,0,
36,0,1.17881,-1.27384,1.17757,-1.26997,0,0,0,
37,0,1.17895,-1.27444,1.17777,-1.2706,0,0,0,
38,0,1.17921,-1.27477,1.17797,-1.27121,0,0,0,
39,0,1.17927,-1.27499,1.17816,-1.27177,0,0,0,
40,0,1.16779,-1.27253,1.17746,-1.27208,0,0,0,
41,0,1.15989,-1.26563,1.17538,-1.27162,0,0,0,
42,0,1.16125,-1.26682,1.17313,-1.2708,0,0,0,
43,0,1.17128,-1.26973,1.17208,-1.27041,0,0,0,
44,0,1.20179,-1.28298,1.17428,-1.27132,0,0,0,
45,0,1.1831,-1.29255,1.17705,-1.27383,0,0,0,
46,0,1.17676,-1.27426,1.17749,-1.27529,0,0,0,
47,0,1.17707,-1.27362,1.1774,-1.27508,0,0,0,
