Cycle,Current Task,,Real x[m],Real y[m],Filterd x[m],Filtered y[m],Delivery pos x[m],Delivery pos y[m],Robot move start flag
0,0,0.744452,-1.15587,0.752143,-1.15024,0,0,0,
1,0,0.74197,-1.15576,0.750782,-1.15109,0,0,0,
2,0,0.736791,-1.15762,0.749044,-1.15194,0,0,0,
3,0,0.735062,-1.15763,0.747044,-1.15281,0,0,0,
4,0,0.733226,-1.15741,0.745078,-1.15353,0,0,0,
5,0,0.731214,-1.15734,0.743118,-1.15411,0,0,0,
6,0,0.728826,-1.15644,0.741122,-1.15454,0,0,0,
7,0,0.725987,-1.15551,0.739031,-1.15476,0,0,0,
8,0,0.723466,-1.15213,0.736851,-1.15461,0,0,0,
9,0,0.722185,-1.15127,0.734713,-1.15417,0,0,0,
10,0,0.720669,-1.15054,0.732688,-1.15367,0,0,0,
11,0,0.720034,-1.14999,0.730807,-1.15315,0,0,0,
12,0,0.721004,-1.14924,0.729239,-1.15261,0,0,0,
13,0,0.721607,-1.14877,0.72803,-1.15206,0,0,0,
14,0,0.722405,-1.14821,0.727112,-1.15152,0,0,0,
15,0,0.723756,-1.14741,0.726497,-1.15095,0,0,0,
16,0,0.7246,-1.14716,0.726144,-1.15039,0,0,0,
17,0,0.724937,-1.14711,0.725934,-1.1499,0,0,0,
18,0,0.726295,-1.14633,0.725886,-1.14941,0,0,0,
19,0,0.727413,-1.14578,0.726033,-1.1489,0,0,0,
20,0,0.727614,-1.14566,0.726259,-1.14842,0,0,0,
21,0,0.72875,-1.14521,0.726552,-1.14796,0,0,0,
22,0,0.728862,-1.14509,0.726896,-1.14753,0,0,0,
23,0,0.729251,-1.14488,0.727225,-1.14715,0,0,0,
24,0,0.729334,-1.14477,0.72754,-1.14679,0,0,0,
25,0,0.72962,-1.14443,0.727835,-1.14646,0,0,0,
26,0,0.729598,-1.14439,0.728106,-1.14615,0,0,0,
27,0,0.729684,-1.14433,0.72834,-1.14587,0,0,0,
28,0,0.72974,-1.14424,0.728549,-1.14563,0,0,0,
29,0,0.72961,-1.14436,0.728721,-1.14543,0,0,0,
30,0,0.729802,-1.14435,0.728871,-1.14526,0,0,0,
31,0,0.72982,-1.14427,0.729014,-1.14512,0,0,0,
32,0,0.729932,-1.14411,0.729146,-1.14498,0,0,0,
33,0,0.729947,-1.14406,0.729267,-1.14484,0,0,0,
34,0,0.730004,-1.14387,0.729375,-1.14471,0,0,0,
35,0,0.729908,-1.14389,0.729463,-1.14458,0,0,0,
36,0,0.729807,-1.14381,0.729523,-1.14447,0,0,0,
37,0,0.729805,-1.14355,0.729566,-1.14435,0,0,0,
38,0,0.730417,-1.1428,0.729649,-1.14417,0,0,0,
39,0,0.730486,-1.14253,0.729772,-1.14394,0,0,0,
40,0,0.730486,-1.14253,0.72988,-1.14373,0,0,0,
41,0,0.730311,-1.14239,0.729959,-1.14353,0,0,0,
42,0,0.730137,-1.14172,0.73,-1.14331,0,0,0,
43,0,0.730801,-1.14108,0.730071,-1.14302,0,0,0,
44,0,0.730801,-1.14108,0.730182,-1.14272,0,0,0,
45,0,0.731199,-1.14046,0.730307,-1.14242,0,0,0,
46,0,0.731199,-1.14046,0.730443,-1.14212,0,0,0,
47,0,0.7313,-1.14033,0.730566,-1.14186,0,0,0,
48,0,0.731299,-1.14024,0.730678,-1.14162,0,0,0,
49,0,0.73154,-1.13998,0.730791,-1.14139,0,0,0,
50,0,0.731581,-1.13985,0.730908,-1.14117,0,0,0,
51,0,0.731502,-1.1398,0.731005,-1.14096,0,0,0,
52,0,0.731957,-1.13967,0.731115,-1.14077,0,0,0,
53,0,0.732073,-1.13956,0.731252,-1.1406,0,0,0,
54,0,0.732908,-1.13918,0.731441,-1.14041,0,0,0,
55,0,0.732981,-1.13913,0.73167,-1.14022,0,0,0,
56,0,0.733023,-1.13908,0.731873,-1.14005,0,0,0,
57,0,0.733075,-1.13901,0.732053,-1.1399,0,0,0,
58,0,0.733501,-1.13897,0.732241,-1.13976,0,0,0,
59,0,0.733559,-1.13897,0.732437,-1.13964,0,0,0,
