Cycle,Calculation time [ms],LHand x[m],LHand y[m],LHand z[m],RHand x[m],RHand y[m],RHand z[m],LShoulder x[m],LShoulder y[m],LShoulder z[m],RShoulder x[m],RShoulder y[m],RShoulder z[m],LElbow x[m],LElbow y[m],LElbow z[m],RElbow x[m],RElbow y[m],RElbow z[m],LHand x[m],LHand y[m],LHand z[m],RHand x[m],RHand y[m],RHand z[m],Body x[m],Body y[m],Body z[m],cur Angle1[rad],cur Angle2[rad],des Angle1[rad],des Angle2[rad],cur Anvel1[rad/s],cur Anvel2[rad/s],des Anvel1[rad/s],des Anvel2[rad/s],cur Anacc1[rad/s2],cur Anacc2[rad/s2],des Anacc1[rad/s2],des Anacc2[rad/s2],DelPos x [m],DelPos y [m]
0,5.51294,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57086,-3.14163,1.57086,-3.14163,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
1,5.85429,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57086,-3.14163,1.57086,-3.14163,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
2,6.68995,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57086,-3.14163,1.57086,-3.14163,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
3,6.68432,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57086,-3.14163,1.57086,-3.14163,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
4,6.67803,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57086,-3.14163,1.57086,-3.14163,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
5,6.69194,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57086,-3.14163,1.57086,-3.14163,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
6,8.12058,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57086,-3.14163,1.57086,-3.14163,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
7,6.78497,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57086,-3.14163,1.57086,-3.14163,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
8,6.75186,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57086,-3.14163,1.57086,-3.14163,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
9,6.73895,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57086,-3.14163,1.57086,-3.14163,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
10,6.66975,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57086,-3.14163,1.57086,-3.14163,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
11,7.20645,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57086,-3.14163,1.57086,-3.14163,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
12,6.82537,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57086,-3.14163,1.57086,-3.14163,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
13,6.76014,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57086,-3.14163,1.57086,-3.14163,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
14,6.73365,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57086,-3.14163,1.57086,-3.14163,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
15,6.66048,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57086,-3.14163,1.57086,-3.14163,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
16,6.66711,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57086,-3.14163,1.57086,-3.14163,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
17,6.683,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57086,-3.14163,1.57086,-3.14163,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
18,6.66015,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57086,-3.14163,1.57086,-3.14163,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
19,6.6777,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57086,-3.14163,1.57086,-3.14163,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
20,6.74259,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57086,-3.14163,1.57086,-3.14163,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
21,6.67803,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,-10000,-10000,0,1.57086,-3.14163,1.57086,-3.14163,0,0,0,0,0,0,0,0,-10000.3,-9999.65,
