Cycle,Current Task,,Real x[m],Real y[m],Filterd x[m],Filtered y[m],Delivery pos x[m],Delivery pos y[m],Robot move start flag
0,0,1.39706,-1.30657,1.40944,-1.30149,0,0,0,
1,0,1.39587,-1.30537,1.40746,-1.30217,0,0,0,
2,0,1.39232,-1.3044,1.40542,-1.30258,0,0,0,
3,0,1.38576,-1.30343,1.40293,-1.30279,0,0,0,
4,0,1.38071,-1.29987,1.39993,-1.30261,0,0,0,
5,0,1.37513,-1.29637,1.39657,-1.30193,0,0,0,
6,0,1.36661,-1.28998,1.39265,-1.30059,0,0,0,
7,0,1.35856,-1.2781,1.38807,-1.29807,0,0,0,
8,0,1.35154,-1.27011,1.38304,-1.29442,0,0,0,
9,0,1.34049,-1.2533,1.37739,-1.28943,0,0,0,
10,0,1.33538,-1.2443,1.37138,-1.28324,0,0,0,
11,0,1.32843,-1.22902,1.36536,-1.27614,0,0,0,
12,0,1.32358,-1.22021,1.35936,-1.26829,0,0,0,
13,0,1.31676,-1.20953,1.35339,-1.26014,0,0,0,
14,0,1.30987,-1.20047,1.34728,-1.25174,0,0,0,
15,0,1.30486,-1.19439,1.3412,-1.24346,0,0,0,
16,0,1.298,-1.18905,1.33514,-1.23557,0,0,0,
17,0,1.29069,-1.18254,1.32892,-1.22799,0,0,0,
18,0,1.28446,-1.17579,1.32262,-1.22055,0,0,0,
19,0,1.27533,-1.16896,1.31611,-1.2132,0,0,0,
20,0,1.25344,-1.16133,1.30822,-1.20588,0,0,0,
21,0,1.24025,-1.16366,1.29887,-1.19926,0,0,0,
22,0,1.22589,-1.16672,1.28884,-1.19407,0,0,0,
23,0,1.21338,-1.171,1.27829,-1.19023,0,0,0,
24,0,1.19913,-1.17598,1.26731,-1.18768,0,0,0,
25,0,1.19043,-1.17945,1.25625,-1.18616,0,0,0,
26,0,1.19043,-1.17945,1.24622,-1.18514,0,0,0,
27,0,1.16918,-1.19217,1.2361,-1.18524,0,0,0,
28,0,1.15848,-1.1975,1.22508,-1.1867,0,0,0,
29,0,1.14929,-1.2022,1.21423,-1.1887,0,0,0,
30,0,1.14263,-1.20683,1.20382,-1.19111,0,0,0,
31,0,1.13643,-1.21155,1.19402,-1.19387,0,0,0,
32,0,1.13216,-1.21517,1.18492,-1.19684,0,0,0,
33,0,1.12749,-1.2198,1.17652,-1.19999,0,0,0,
34,0,1.12645,-1.22095,1.16897,-1.20309,0,0,0,
35,0,1.12592,-1.22097,1.16245,-1.20582,0,0,0,
36,0,1.12575,-1.22058,1.15687,-1.2081,0,0,0,
37,0,1.12542,-1.2188,1.1521,-1.20986,0,0,0,
38,0,1.12715,-1.21511,1.14816,-1.21094,0,0,0,
39,0,1.13188,-1.20668,1.14532,-1.21094,0,0,0,
40,0,1.13766,-1.19805,1.14371,-1.20963,0,0,0,
41,0,1.14149,-1.1913,1.14308,-1.20735,0,0,0,
42,0,1.1457,-1.18443,1.14316,-1.20438,0,0,0,
43,0,1.14905,-1.18149,1.1438,-1.20112,0,0,0,
44,0,1.15135,-1.18007,1.14478,-1.19802,0,0,0,
45,0,1.15379,-1.17872,1.14597,-1.19518,0,0,0,
46,0,1.15456,-1.17842,1.14722,-1.19265,0,0,0,
47,0,1.15457,-1.17851,1.14834,-1.19048,0,0,0,
48,0,1.15324,-1.17956,1.14919,-1.18874,0,0,0,
49,0,1.15251,-1.18044,1.14975,-1.18741,0,0,0,
50,0,1.14869,-1.18343,1.14988,-1.18657,0,0,0,
51,0,1.14571,-1.18682,1.14947,-1.18635,0,0,0,
52,0,1.14411,-1.19011,1.14877,-1.18667,0,0,0,
53,0,1.13986,-1.19446,1.14774,-1.18753,0,0,0,
54,0,1.13705,-1.19665,1.14632,-1.18875,0,0,0,
55,0,1.13517,-1.19713,1.14477,-1.18999,0,0,0,
56,0,1.13278,-1.19479,1.14312,-1.1909,0,0,0,
57,0,1.13163,-1.19375,1.14146,-1.19142,0,0,0,
58,0,1.13066,-1.19252,1.13989,-1.19168,0,0,0,
59,0,1.12881,-1.19064,1.13834,-1.19166,0,0,0,
60,0,1.12802,-1.18935,1.13683,-1.19141,0,0,0,
61,0,1.12794,-1.18797,1.13548,-1.19099,0,0,0,
62,0,1.12767,-1.18562,1.13431,-1.19035,0,0,0,
63,0,1.12582,-1.18473,1.13316,-1.18956,0,0,0,
64,0,1.12661,-1.1818,1.1321,-1.1886,0,0,0,
65,0,1.12646,-1.18076,1.13125,-1.18748,0,0,0,
66,0,1.12601,-1.17995,1.13049,-1.1864,0,0,0,
67,0,1.12573,-1.17948,1.12978,-1.18538,0,0,0,
68,0,1.12576,-1.17913,1.12917,-1.18445,0,0,0,
69,0,1.12539,-1.17811,1.12862,-1.18356,0,0,0,
70,0,1.12522,-1.17745,1.12812,-1.18268,0,0,0,
71,0,1.1252,-1.17668,1.12767,-1.18183,0,0,0,
72,0,1.12507,-1.17565,1.12729,-1.18096,0,0,0,
73,0,1.12514,-1.17431,1.12695,-1.18005,0,0,0,
74,0,1.12505,-1.17429,1.12667,-1.17917,0,0,0,
75,0,1.12452,-1.17331,1.12638,-1.17836,0,0,0,
76,0,1.12423,-1.1727,1.12608,-1.17754,0,0,0,
77,0,1.12382,-1.17081,1.12576,-1.17666,0,0,0,
78,0,1.12352,-1.16883,1.12545,-1.17562,0,0,0,
79,0,1.12392,-1.16604,1.12518,-1.17437,0,0,0,
80,0,1.12425,-1.16371,1.12502,-1.17292,0,0,0,
81,0,1.12538,-1.16274,1.12498,-1.17144,0,0,0,
82,0,1.12603,-1.1638,1.12509,-1.1702,0,0,0,
83,0,1.12914,-1.16464,1.12547,-1.16929,0,0,0,
84,0,1.13425,-1.16114,1.12642,-1.16831,0,0,0,
85,0,1.13673,-1.16315,1.12781,-1.16737,0,0,0,
86,0,1.13797,-1.16454,1.12926,-1.16684,0,0,0,
87,0,1.13885,-1.16602,1.13065,-1.1666,0,0,0,
88,0,1.13932,-1.16606,1.13194,-1.16651,0,0,0,
89,0,1.13938,-1.16609,1.13307,-1.16645,0,0,0,
90,0,1.13967,-1.16591,1.13405,-1.16638,0,0,0,
91,0,1.13975,-1.16593,1.13492,-1.16631,0,0,0,
92,0,1.13965,-1.16589,1.13565,-1.16625,0,0,0,
93,0,1.13962,-1.16586,1.13625,-1.16619,0,0,0,
94,0,1.13935,-1.1666,1.13675,-1.1662,0,0,0,
95,0,1.1391,-1.16722,1.13712,-1.16631,0,0,0,
96,0,1.13806,-1.16762,1.13735,-1.16648,0,0,0,
97,0,1.1377,-1.16757,1.13743,-1.16665,0,0,0,
98,0,1.13704,-1.16902,1.13742,-1.1669,0,0,0,
99,0,1.13704,-1.16902,1.13736,-1.16722,0,0,0,
100,0,1.13288,-1.17347,1.13699,-1.16783,0,0,0,
101,0,1.12987,-1.16994,1.13614,-1.16842,0,0,0,
102,0,1.1289,-1.16903,1.13511,-1.16859,0,0,0,
103,0,1.12757,-1.16586,1.13406,-1.16841,0,0,0,
104,0,1.12753,-1.16395,1.13307,-1.16788,0,0,0,
105,0,1.12877,-1.16277,1.13232,-1.16719,0,0,0,
106,0,1.12972,-1.16191,1.13185,-1.16645,0,0,0,
107,0,1.13077,-1.16153,1.1316,-1.16573,0,0,0,
108,0,1.13142,-1.16406,1.13153,-1.16528,0,0,0,
109,0,1.13313,-1.16331,1.13164,-1.16504,0,0,0,
110,0,1.13336,-1.16531,1.13188,-1.16493,0,0,0,
111,0,1.13469,-1.16493,1.13221,-1.16496,0,0,0,
112,0,1.13525,-1.1647,1.13263,-1.16494,0,0,0,
113,0,1.13553,-1.16484,1.13305,-1.16491,0,0,0,
114,0,1.13542,-1.16498,1.13342,-1.16491,0,0,0,
115,0,1.13632,-1.16497,1.13379,-1.16492,0,0,0,
116,0,1.13876,-1.16911,1.13436,-1.16524,0,0,0,
117,0,1.13873,-1.16861,1.13503,-1.1658,0,0,0,
118,0,1.13871,-1.16846,1.1356,-1.16621,0,0,0,
119,0,1.13881,-1.16837,1.13608,-1.16655,0,0,0,
120,0,1.13874,-1.16797,1.13649,-1.1668,0,0,0,
121,0,1.13868,-1.16795,1.13683,-1.16697,0,0,0,
122,0,1.13874,-1.16797,1.13711,-1.16712,0,0,0,
123,0,1.13832,-1.16776,1.13733,-1.16724,0,0,0,
124,0,1.1386,-1.1673,1.1375,-1.16728,0,0,0,
125,0,1.13811,-1.16729,1.13763,-1.16728,0,0,0,
126,0,1.13766,-1.16726,1.13767,-1.16728,0,0,0,
127,0,1.13689,-1.1674,1.13761,-1.16729,0,0,0,
128,0,1.13651,-1.16747,1.13747,-1.16731,0,0,0,
129,0,1.13587,-1.16762,1.13728,-1.16735,0,0,0,
130,0,1.13557,-1.16748,1.13704,-1.16738,0,0,0,
131,0,1.13398,-1.16736,1.13669,-1.16738,0,0,0,
132,0,1.13369,-1.16716,1.13626,-1.16736,0,0,0,
133,0,1.13328,-1.16696,1.13584,-1.16732,0,0,0,
134,0,1.13295,-1.1668,1.13542,-1.16725,0,0,0,
135,0,1.13173,-1.16626,1.13495,-1.16714,0,0,0,
136,0,1.13107,-1.166,1.13441,-1.16699,0,0,0,
137,0,1.13021,-1.16553,1.13384,-1.1668,0,0,0,
138,0,1.12978,-1.16476,1.13325,-1.16655,0,0,0,
139,0,1.1291,-1.16412,1.13267,-1.16623,0,0,0,
140,0,1.1286,-1.1635,1.13209,-1.16586,0,0,0,
141,0,1.12748,-1.16258,1.13147,-1.16543,0,0,0,
142,0,1.12718,-1.16205,1.13084,-1.16495,0,0,0,
143,0,1.12686,-1.16167,1.13026,-1.16448,0,0,0,
144,0,1.12653,-1.16085,1.12971,-1.16399,0,0,0,
145,0,1.12612,-1.16033,1.1292,-1.16347,0,0,0,
146,0,1.12563,-1.15984,1.12869,-1.16296,0,0,0,
147,0,1.12517,-1.15902,1.12819,-1.16242,0,0,0,
148,0,1.12542,-1.15844,1.12775,-1.16186,0,0,0,
149,0,1.12561,-1.1577,1.12741,-1.16128,0,0,0,
150,0,1.12578,-1.15665,1.12715,-1.16065,0,0,0,
151,0,1.12606,-1.15627,1.12696,-1.16002,0,0,0,
152,0,1.12643,-1.1553,1.12685,-1.15937,0,0,0,
153,0,1.12724,-1.15395,1.12685,-1.15865,0,0,0,
154,0,1.12782,-1.14965,1.12695,-1.1576,0,0,0,
155,0,1.12912,-1.14611,1.12718,-1.15612,0,0,0,
156,0,1.12929,-1.14619,1.12749,-1.1546,0,0,0,
157,0,1.1296,-1.14442,1.12779,-1.15318,0,0,0,
158,0,1.13037,-1.14246,1.12812,-1.1517,0,0,0,
159,0,1.13018,-1.14534,1.12845,-1.15051,0,0,0,
160,0,1.13048,-1.14685,1.12874,-1.14984,0,0,0,
161,0,1.13008,-1.14823,1.12897,-1.14949,0,0,0,
162,0,1.13153,-1.14241,1.12925,-1.14885,0,0,0,
163,0,1.13184,-1.14436,1.12962,-1.14802,0,0,0,
164,0,1.13189,-1.14583,1.12997,-1.14757,0,0,0,
165,0,1.13166,-1.14291,1.13024,-1.14708,0,0,0,
166,0,1.13162,-1.14171,1.13046,-1.14636,0,0,0,
167,0,1.13176,-1.14084,1.13064,-1.14558,0,0,0,
168,0,1.1318,-1.14014,1.13082,-1.14481,0,0,0,
169,0,1.13177,-1.13989,1.13096,-1.14408,0,0,0,
170,0,1.13176,-1.13945,1.13109,-1.1434,0,0,0,
171,0,1.1319,-1.13898,1.1312,-1.14277,0,0,0,
172,0,1.13196,-1.13873,1.13131,-1.14217,0,0,0,
173,0,1.13199,-1.13835,1.13141,-1.14162,0,0,0,
174,0,1.13201,-1.13816,1.1315,-1.1411,0,0,0,
175,0,1.13211,-1.13798,1.13159,-1.14064,0,0,0,
176,0,1.13204,-1.13786,1.13166,-1.14023,0,0,0,
177,0,1.13187,-1.13758,1.13171,-1.13984,0,0,0,
178,0,1.1321,-1.13725,1.13175,-1.13947,0,0,0,
179,0,1.13207,-1.13721,1.1318,-1.13913,0,0,0,
180,0,1.13208,-1.13721,1.13184,-1.13884,0,0,0,
181,0,1.13203,-1.1372,1.13187,-1.13859,0,0,0,
182,0,1.13195,-1.13721,1.13189,-1.13838,0,0,0,
183,0,1.13186,-1.13721,1.13189,-1.1382,0,0,0,
184,0,1.13193,-1.13665,1.13189,-1.13801,0,0,0,
185,0,1.13217,-1.13556,1.13192,-1.13772,0,0,0,
186,0,1.13283,-1.13499,1.13201,-1.13735,0,0,0,
187,0,1.1327,-1.13459,1.13212,-1.13696,0,0,0,
188,0,1.1324,-1.13456,1.13219,-1.13659,0,0,0,
189,0,1.13241,-1.13418,1.13222,-1.13626,0,0,0,
190,0,1.13223,-1.13389,1.13224,-1.13592,0,0,0,
191,0,1.13175,-1.13383,1.1322,-1.1356,0,0,0,
192,0,1.13184,-1.13358,1.13214,-1.13531,0,0,0,
193,0,1.13097,-1.13774,1.13203,-1.13537,0,0,0,
194,0,1.1301,-1.13744,1.1318,-1.13571,0,0,0,
195,0,1.12904,-1.13709,1.13146,-1.13594,0,0,0,
196,0,1.12904,-1.13709,1.13109,-1.13612,0,0,0,
197,0,1.12726,-1.13619,1.13064,-1.1362,0,0,0,
