Cycle,Current Task,,Real x[m],Real y[m],Filterd x[m],Filtered y[m],Delivery pos x[m],Delivery pos y[m],Robot move start flag
0,0,1.29387,-1.1594,1.2856,-1.13737,0,0,0,
1,0,1.29461,-1.16277,1.28691,-1.14099,0,0,0,
2,0,1.29461,-1.16687,1.28809,-1.14462,0,0,0,
3,0,1.29423,-1.16927,1.28905,-1.14819,0,0,0,
4,0,1.29375,-1.17028,1.2898,-1.15148,0,0,0,
5,0,1.29228,-1.17139,1.29029,-1.15443,0,0,0,
6,0,1.29157,-1.17177,1.29054,-1.15705,0,0,0,
7,0,1.29093,-1.17199,1.29065,-1.15931,0,0,0,
8,0,1.29068,-1.17203,1.29067,-1.16124,0,0,0,
9,0,1.29028,-1.1717,1.29064,-1.16286,0,0,0,
10,0,1.28991,-1.17118,1.29056,-1.16417,0,0,0,
11,0,1.28945,-1.1699,1.29043,-1.16514,0,0,0,
12,0,1.28866,-1.16824,1.29022,-1.16574,0,0,0,
13,0,1.28833,-1.1658,1.28995,-1.16593,0,0,0,
14,0,1.28725,-1.16176,1.28962,-1.16561,0,0,0,
15,0,1.28608,-1.15882,1.28917,-1.1648,0,0,0,
16,0,1.28487,-1.15669,1.28861,-1.16372,0,0,0,
17,0,1.28417,-1.15463,1.28799,-1.16249,0,0,0,
18,0,1.28326,-1.1527,1.28734,-1.16115,0,0,0,
19,0,1.28231,-1.15135,1.28664,-1.15976,0,0,0,
20,0,1.28131,-1.14983,1.28591,-1.15836,0,0,0,
21,0,1.2797,-1.14779,1.28508,-1.15691,0,0,0,
22,0,1.27814,-1.14633,1.28414,-1.15541,0,0,0,
23,0,1.27676,-1.14498,1.28312,-1.15392,0,0,0,
24,0,1.27501,-1.14369,1.28202,-1.15246,0,0,0,
25,0,1.27336,-1.14276,1.28082,-1.15105,0,0,0,
26,0,1.27112,-1.14149,1.27952,-1.14969,0,0,0,
27,0,1.27015,-1.14079,1.27816,-1.14839,0,0,0,
28,0,1.26823,-1.14002,1.27679,-1.14717,0,0,0,
29,0,1.26664,-1.13929,1.27537,-1.14603,0,0,0,
30,0,1.26531,-1.13865,1.27394,-1.14495,0,0,0,
31,0,1.26433,-1.13802,1.27255,-1.14394,0,0,0,
32,0,1.2632,-1.13758,1.27121,-1.14301,0,0,0,
33,0,1.26231,-1.13709,1.26992,-1.14214,0,0,0,
