Cycle,Current Task,,Real x[m],Real y[m],Filterd x[m],Filtered y[m],Delivery pos x[m],Delivery pos y[m],Robot move start flag
0,0,0.73401,-1.24558,0.727107,-1.24467,0,0,0,
1,0,0.739245,-1.25703,0.728558,-1.24568,0,0,0,
2,0,0.742016,-1.26565,0.730398,-1.24807,0,0,0,
3,0,0.7462,-1.27319,0.732488,-1.25133,0,0,0,
4,0,0.750351,-1.27888,0.734894,-1.25509,0,0,0,
5,0,0.751636,-1.28102,0.737348,-1.25888,0,0,0,
6,0,0.754469,-1.28146,0.739742,-1.26229,0,0,0,
7,0,0.758309,-1.28065,0.74228,-1.26515,0,0,0,
8,0,0.761627,-1.27872,0.744976,-1.26737,0,0,0,
9,0,0.76607,-1.27652,0.747852,-1.26893,0,0,0,
10,0,0.785033,-1.27182,0.752074,-1.26973,0,0,0,
11,0,0.784996,-1.27182,0.757095,-1.27005,0,0,0,
12,0,0.785187,-1.27208,0.761363,-1.27034,0,0,0,
13,0,0.785597,-1.27251,0.765025,-1.27064,0,0,0,
14,0,0.786107,-1.27274,0.7682,-1.27094,0,0,0,
15,0,0.787657,-1.27299,0.771047,-1.27123,0,0,0,
16,0,0.787657,-1.27299,0.773579,-1.2715,0,0,0,
17,0,0.788111,-1.2735,0.775759,-1.27177,0,0,0,
18,0,0.788111,-1.2735,0.777642,-1.27203,0,0,0,
19,0,0.788154,-1.2736,0.779241,-1.27226,0,0,0,
20,0,0.787993,-1.27346,0.780587,-1.27245,0,0,0,
21,0,0.787472,-1.2733,0.781677,-1.2726,0,0,0,
22,0,0.782582,-1.26738,0.782187,-1.27225,0,0,0,
23,0,0.782582,-1.26738,0.782247,-1.27151,0,0,0,
24,0,0.780993,-1.26397,0.782177,-1.27062,0,0,0,
25,0,0.779304,-1.26186,0.781868,-1.26944,0,0,0,
26,0,0.776814,-1.25951,0.781287,-1.26811,0,0,0,
27,0,0.775193,-1.25805,0.780482,-1.26669,0,0,0,
28,0,0.773296,-1.25668,0.779531,-1.26527,0,0,0,
29,0,0.772398,-1.25593,0.778512,-1.2639,0,0,0,
30,0,0.770552,-1.25535,0.77744,-1.26264,0,0,0,
31,0,0.768643,-1.25474,0.776244,-1.26148,0,0,0,
32,0,0.767215,-1.25441,0.774977,-1.26043,0,0,0,
33,0,0.766613,-1.25427,0.773748,-1.2595,0,0,0,
34,0,0.766087,-1.25406,0.77262,-1.25869,0,0,0,
35,0,0.765693,-1.25388,0.771594,-1.25797,0,0,0,
36,0,0.76507,-1.25387,0.770647,-1.25735,0,0,0,
37,0,0.764592,-1.2536,0.769761,-1.2568,0,0,0,
38,0,0.76362,-1.25334,0.768899,-1.25629,0,0,0,
39,0,0.763369,-1.25329,0.768075,-1.25584,0,0,0,
40,0,0.763056,-1.25331,0.767334,-1.25545,0,0,0,
41,0,0.762811,-1.25331,0.766663,-1.25512,0,0,0,
