Cycle,Current Task,,Real x[m],Real y[m],Filterd x[m],Filtered y[m],Delivery pos x[m],Delivery pos y[m],Robot move start flag
0,0,0.613088,-1.17544,0.618731,-1.17195,0,0,0,
1,0,0.6111,-1.17677,0.61772,-1.17259,0,0,0,
2,0,0.60888,-1.17756,0.616541,-1.17328,0,0,0,
3,0,0.606296,-1.17867,0.615177,-1.17402,0,0,0,
4,0,0.60451,-1.17938,0.613687,-1.17478,0,0,0,
5,0,0.601029,-1.1807,0.612023,-1.17558,0,0,0,
6,0,0.598238,-1.18169,0.610134,-1.17644,0,0,0,
7,0,0.596471,-1.18242,0.608186,-1.17729,0,0,0,
8,0,0.594559,-1.18309,0.606255,-1.17813,0,0,0,
9,0,0.592523,-1.18348,0.604317,-1.17891,0,0,0,
10,0,0.590748,-1.18368,0.602384,-1.17962,0,0,0,
11,0,0.588516,-1.18436,0.60044,-1.18029,0,0,0,
12,0,0.586026,-1.18486,0.598433,-1.18095,0,0,0,
13,0,0.584389,-1.1849,0.596417,-1.18155,0,0,0,
14,0,0.582468,-1.18517,0.594437,-1.18208,0,0,0,
15,0,0.582469,-1.18514,0.592613,-1.18255,0,0,0,
16,0,0.582414,-1.18507,0.591063,-1.18294,0,0,0,
17,0,0.582036,-1.18494,0.589715,-1.18325,0,0,0,
18,0,0.581553,-1.18494,0.588508,-1.18351,0,0,0,
19,0,0.580958,-1.18488,0.587403,-1.18373,0,0,0,
20,0,0.580162,-1.18478,0.58636,-1.18389,0,0,0,
21,0,0.579411,-1.18474,0.585358,-1.18403,0,0,0,
22,0,0.578069,-1.18479,0.584349,-1.18414,0,0,0,
23,0,0.576924,-1.18477,0.583305,-1.18424,0,0,0,
24,0,0.576843,-1.18482,0.582326,-1.18432,0,0,0,
25,0,0.575276,-1.18483,0.581371,-1.1844,0,0,0,
26,0,0.574157,-1.18491,0.580356,-1.18447,0,0,0,
27,0,0.573008,-1.18501,0.579324,-1.18455,0,0,0,
28,0,0.572033,-1.18497,0.578287,-1.18461,0,0,0,
29,0,0.570766,-1.18492,0.577237,-1.18466,0,0,0,
30,0,0.569804,-1.1849,0.576177,-1.1847,0,0,0,
31,0,0.568803,-1.18492,0.57513,-1.18473,0,0,0,
32,0,0.56821,-1.18485,0.57412,-1.18476,0,0,0,
33,0,0.567257,-1.18471,0.573147,-1.18476,0,0,0,
34,0,0.566864,-1.18465,0.572219,-1.18475,0,0,0,
35,0,0.566453,-1.18461,0.571371,-1.18473,0,0,0,
36,0,0.56591,-1.18448,0.57058,-1.1847,0,0,0,
37,0,0.565565,-1.1844,0.569842,-1.18466,0,0,0,
38,0,0.565187,-1.18421,0.569161,-1.18461,0,0,0,
39,0,0.565119,-1.18418,0.56855,-1.18454,0,0,0,
40,0,0.564944,-1.18408,0.568014,-1.18448,0,0,0,
41,0,0.564711,-1.18384,0.567528,-1.1844,0,0,0,
42,0,0.560801,-1.1837,0.566801,-1.1843,0,0,0,
43,0,0.560972,-1.18344,0.565899,-1.18419,0,0,0,
44,0,0.561211,-1.18318,0.565167,-1.18406,0,0,0,
45,0,0.561529,-1.183,0.564588,-1.18391,0,0,0,
46,0,0.56211,-1.18257,0.564166,-1.18374,0,0,0,
47,0,0.566347,-1.18117,0.564176,-1.18345,0,0,0,
48,0,0.566347,-1.18117,0.564507,-1.18311,0,0,0,
49,0,0.568039,-1.18002,0.564916,-1.18272,0,0,0,
50,0,0.568039,-1.18002,0.565392,-1.18231,0,0,0,
51,0,0.572241,-1.17868,0.566116,-1.18186,0,0,0,
52,0,0.574664,-1.1775,0.567234,-1.18129,0,0,0,
53,0,0.580682,-1.17521,0.568825,-1.18053,0,0,0,
54,0,0.584738,-1.17382,0.570942,-1.17962,0,0,0,
55,0,0.586283,-1.17321,0.573162,-1.17869,0,0,0,
56,0,0.588694,-1.17153,0.575346,-1.17772,0,0,0,
57,0,0.591976,-1.16983,0.577631,-1.17665,0,0,0,
58,0,0.594166,-1.16844,0.579984,-1.17551,0,0,0,
59,0,0.597291,-1.16643,0.582384,-1.17428,0,0,0,
60,0,0.600314,-1.16496,0.584886,-1.17297,0,0,0,
61,0,0.605415,-1.16161,0.587627,-1.17149,0,0,0,
62,0,0.610897,-1.15894,0.590756,-1.16978,0,0,0,
63,0,0.610272,-1.15705,0.593778,-1.16799,0,0,0,
64,0,0.610371,-1.1556,0.5963,-1.16621,0,0,0,
65,0,0.614577,-1.15287,0.598765,-1.16438,0,0,0,
