Cycle,Current Task,,Real x[m],Real y[m],Filterd x[m],Filtered y[m],Delivery pos x[m],Delivery pos y[m],Robot move start flag
0,0,1.14315,-1.2967,1.14338,-1.31244,0,0,0,
1,0,1.14264,-1.27989,1.1433,-1.30876,0,0,0,
2,0,1.14491,-1.27201,1.14338,-1.30376,0,0,0,
3,0,1.1446,-1.27115,1.14359,-1.29885,0,0,0,
4,0,1.1469,-1.26081,1.14392,-1.29384,0,0,0,
5,0,1.14561,-1.25812,1.14427,-1.2886,0,0,0,
6,0,1.14559,-1.25351,1.14447,-1.28361,0,0,0,
7,0,1.14886,-1.24444,1.14489,-1.27833,0,0,0,
8,0,1.14894,-1.24363,1.14551,-1.2731,0,0,0,
9,0,1.14912,-1.24223,1.14604,-1.2685,0,0,0,
10,0,1.14916,-1.24157,1.14652,-1.26445,0,0,0,
11,0,1.14959,-1.23969,1.14695,-1.26082,0,0,0,
12,0,1.14965,-1.23966,1.14736,-1.25759,0,0,0,
13,0,1.14983,-1.23939,1.14772,-1.25484,0,0,0,
14,0,1.14983,-1.23939,1.14804,-1.25248,0,0,0,
15,0,1.15022,-1.2385,1.14835,-1.25042,0,0,0,
16,0,1.15055,-1.23719,1.14866,-1.2485,0,0,0,
17,0,1.15049,-1.23655,1.14894,-1.24673,0,0,0,
18,0,1.15041,-1.236,1.14917,-1.24514,0,0,0,
19,0,1.15035,-1.23587,1.14936,-1.24373,0,0,0,
20,0,1.15019,-1.23575,1.1495,-1.24253,0,0,0,
21,0,1.15052,-1.23497,1.14963,-1.24143,0,0,0,
22,0,1.15251,-1.23335,1.14991,-1.24033,0,0,0,
23,0,1.15477,-1.23093,1.15048,-1.23908,0,0,0,
24,0,1.15646,-1.22873,1.15127,-1.23767,0,0,0,
25,0,1.1567,-1.22849,1.15208,-1.23629,0,0,0,
26,0,1.15647,-1.22856,1.15276,-1.2351,0,0,0,
27,0,1.15733,-1.22673,1.15339,-1.23397,0,0,0,
28,0,1.15658,-1.225,1.15394,-1.23273,0,0,0,
29,0,1.1557,-1.22524,1.15427,-1.23157,0,0,0,
30,0,1.15484,-1.22539,1.15442,-1.23062,0,0,0,
31,0,1.15452,-1.22391,1.15446,-1.22971,0,0,0,
32,0,1.15559,-1.22201,1.15455,-1.22868,0,0,0,
33,0,1.15584,-1.22172,1.15473,-1.22764,0,0,0,
34,0,1.15596,-1.22106,1.15491,-1.22669,0,0,0,
35,0,1.15595,-1.22104,1.15507,-1.22583,0,0,0,
36,0,1.15597,-1.2209,1.1552,-1.22509,0,0,0,
37,0,1.15595,-1.22071,1.15532,-1.22443,0,0,0,
38,0,1.1564,-1.2198,1.15545,-1.2238,0,0,0,
39,0,1.15662,-1.21983,1.15561,-1.22319,0,0,0,
40,0,1.1575,-1.21866,1.15583,-1.22259,0,0,0,
41,0,1.15818,-1.21808,1.15614,-1.22195,0,0,0,
42,0,1.15788,-1.21862,1.15643,-1.2214,0,0,0,
43,0,1.15648,-1.21956,1.15654,-1.22105,0,0,0,
44,0,1.1551,-1.22084,1.15643,-1.22092,0,0,0,
