Cycle,Current Task,,Real x[m],Real y[m],Filterd x[m],Filtered y[m],Delivery pos x[m],Delivery pos y[m],Robot move start flag
0,0,1.40956,-1.0725,1.43792,-1.06844,0,0,0,
1,0,1.39725,-1.07611,1.43266,-1.06934,0,0,0,
2,0,1.38998,-1.07587,1.42671,-1.07035,0,0,0,
3,0,1.38057,-1.07798,1.42039,-1.07135,0,0,0,
4,0,1.36713,-1.07972,1.4133,-1.0725,0,0,0,
5,0,1.36715,-1.0798,1.40626,-1.0736,0,0,0,
6,0,1.34733,-1.0829,1.39879,-1.07478,0,0,0,
7,0,1.33736,-1.098,1.39019,-1.07717,0,0,0,
8,0,1.31687,-1.11086,1.38057,-1.08133,0,0,0,
9,0,1.25816,-1.20673,1.36639,-1.09313,0,0,0,
10,0,1.25006,-1.21225,1.34927,-1.11087,0,0,0,
11,0,1.22796,-1.23118,1.33247,-1.12777,0,0,0,
12,0,1.20998,-1.23823,1.31517,-1.14407,0,0,0,
13,0,1.19215,-1.2428,1.29778,-1.15877,0,0,0,
14,0,1.17441,-1.24826,1.28032,-1.17199,0,0,0,
15,0,1.15767,-1.25023,1.2629,-1.18377,0,0,0,
16,0,1.13808,-1.25643,1.24537,-1.19437,0,0,0,
17,0,1.12226,-1.2614,1.22781,-1.20421,0,0,0,
18,0,1.10597,-1.27305,1.21048,-1.21381,0,0,0,
19,0,1.09033,-1.27855,1.19336,-1.22326,0,0,0,
20,0,1.07564,-1.28367,1.17654,-1.23208,0,0,0,
21,0,1.06233,-1.29063,1.16014,-1.24047,0,0,0,
22,0,1.04552,-1.29713,1.14395,-1.24861,0,0,0,
23,0,1.03449,-1.29812,1.12811,-1.25608,0,0,0,
24,0,1.01193,-1.30156,1.11212,-1.26275,0,0,0,
25,0,0.991268,-1.30005,1.09527,-1.26855,0,0,0,
26,0,0.975172,-1.30157,1.07819,-1.27347,0,0,0,
27,0,0.965277,-1.33047,1.06174,-1.27996,0,0,0,
28,0,0.956558,-1.33644,1.04637,-1.28811,0,0,0,
29,0,0.938243,-1.34166,1.03128,-1.29587,0,0,0,
30,0,0.904589,-1.34157,1.01454,-1.30285,0,0,0,
31,0,0.862771,-1.33675,0.994591,-1.30838,0,0,0,
32,0,0.834336,-1.32461,0.972332,-1.31178,0,0,0,
33,0,0.816727,-1.32297,0.949956,-1.31361,0,0,0,
34,0,0.776194,-1.31098,0.926559,-1.31412,0,0,0,
35,0,0.752888,-1.3024,0.901864,-1.31299,0,0,0,
36,0,0.736928,-1.29889,0.87794,-1.31111,0,0,0,
37,0,0.708041,-1.29113,0.854244,-1.30866,0,0,0,
38,0,0.676932,-1.27442,0.829588,-1.30471,0,0,0,
39,0,0.673778,-1.27986,0.806079,-1.30051,0,0,0,
40,0,0.665491,-1.28227,0.785282,-1.29755,0,0,0,
41,0,0.64392,-1.27818,0.765379,-1.29491,0,0,0,
42,0,0.628275,-1.27522,0.745673,-1.29213,0,0,0,
43,0,0.600389,-1.25746,0.725653,-1.2882,0,0,0,
44,0,0.591059,-1.25419,0.705849,-1.28326,0,0,0,
45,0,0.584666,-1.25446,0.687865,-1.27885,0,0,0,
46,0,0.570577,-1.25948,0.671061,-1.27552,0,0,0,
47,0,0.545429,-1.26981,0.653828,-1.27386,0,0,0,
48,0,0.527946,-1.27252,0.635973,-1.27345,0,0,0,
49,0,0.505989,-1.27218,0.617834,-1.27328,0,0,0,
50,0,0.489638,-1.27363,0.59954,-1.27323,0,0,0,
51,0,0.462256,-1.27056,0.580701,-1.27305,0,0,0,
52,0,0.44778,-1.27168,0.561544,-1.27276,0,0,0,
53,0,0.426023,-1.26813,0.542545,-1.27232,0,0,0,
54,0,0.409774,-1.27078,0.523546,-1.27189,0,0,0,
55,0,0.385308,-1.26555,0.50434,-1.27132,0,0,0,
