Cycle,Current Task,,Real x[m],Real y[m],Filterd x[m],Filtered y[m],Delivery pos x[m],Delivery pos y[m],Robot move start flag
0,0,0.77057,-1.07385,0.766297,-1.07109,0,0,0,
1,0,0.771569,-1.07169,0.767024,-1.07134,0,0,0,
2,0,0.770549,-1.07193,0.767639,-1.07141,0,0,0,
3,0,0.770134,-1.07203,0.768051,-1.0715,0,0,0,
4,0,0.766902,-1.07354,0.768122,-1.0717,0,0,0,
5,0,0.767252,-1.07387,0.767963,-1.072,0,0,0,
6,0,0.767145,-1.07418,0.767846,-1.07231,0,0,0,
7,0,0.765762,-1.07547,0.767634,-1.07269,0,0,0,
8,0,0.76549,-1.07594,0.767328,-1.07315,0,0,0,
9,0,0.764099,-1.07719,0.766942,-1.07367,0,0,0,
10,0,0.764049,-1.07743,0.766505,-1.07423,0,0,0,
11,0,0.76412,-1.07808,0.766136,-1.07476,0,0,0,
12,0,0.76399,-1.07869,0.765819,-1.07532,0,0,0,
13,0,0.763611,-1.081,0.765511,-1.07601,0,0,0,
14,0,0.763605,-1.08104,0.765221,-1.07677,0,0,0,
15,0,0.763124,-1.08204,0.764938,-1.0775,0,0,0,
16,0,0.76312,-1.0821,0.764661,-1.07819,0,0,0,
17,0,0.763173,-1.08208,0.76443,-1.07879,0,0,0,
18,0,0.762719,-1.08279,0.764204,-1.07934,0,0,0,
19,0,0.762597,-1.08272,0.763968,-1.07986,0,0,0,
20,0,0.762291,-1.08257,0.763736,-1.08029,0,0,0,
21,0,0.762268,-1.08262,0.763514,-1.08064,0,0,0,
22,0,0.762039,-1.08295,0.763307,-1.08097,0,0,0,
23,0,0.76167,-1.08262,0.763085,-1.08124,0,0,0,
24,0,0.760123,-1.08221,0.762752,-1.08142,0,0,0,
25,0,0.759944,-1.08188,0.762337,-1.08152,0,0,0,
26,0,0.759379,-1.08135,0.761929,-1.08153,0,0,0,
27,0,0.760228,-1.08159,0.761605,-1.08152,0,0,0,
28,0,0.759581,-1.08196,0.761346,-1.08156,0,0,0,
29,0,0.759302,-1.08214,0.761056,-1.08164,0,0,0,
30,0,0.758393,-1.08098,0.760719,-1.08162,0,0,0,
31,0,0.758173,-1.08098,0.760348,-1.08153,0,0,0,
32,0,0.758199,-1.08095,0.760018,-1.08144,0,0,0,
33,0,0.7583,-1.08096,0.759749,-1.08137,0,0,0,
34,0,0.758196,-1.08098,0.75952,-1.08131,0,0,0,
35,0,0.758127,-1.08101,0.759313,-1.08126,0,0,0,
36,0,0.758142,-1.08104,0.759133,-1.08122,0,0,0,
37,0,0.758115,-1.0811,0.75898,-1.0812,0,0,0,
38,0,0.757609,-1.08121,0.75881,-1.08119,0,0,0,
39,0,0.757401,-1.08136,0.758611,-1.08121,0,0,0,
40,0,0.757523,-1.08136,0.758436,-1.08123,0,0,0,
41,0,0.757135,-1.0814,0.758267,-1.08125,0,0,0,
42,0,0.75677,-1.08142,0.758067,-1.08128,0,0,0,
43,0,0.756635,-1.08142,0.757859,-1.0813,0,0,0,
44,0,0.759496,-1.08101,0.75789,-1.08129,0,0,0,
45,0,0.758731,-1.0813,0.758077,-1.08127,0,0,0,
46,0,0.758653,-1.08151,0.75817,-1.08129,0,0,0,
47,0,0.758625,-1.08157,0.758242,-1.08133,0,0,0,
48,0,0.758339,-1.08257,0.758278,-1.08144,0,0,0,
49,0,0.758318,-1.08277,0.758286,-1.08163,0,0,0,
50,0,0.75839,-1.08291,0.758296,-1.08181,0,0,0,
51,0,0.758403,-1.08326,0.758312,-1.08201,0,0,0,
52,0,0.758874,-1.08273,0.758361,-1.08216,0,0,0,
53,0,0.758768,-1.0832,0.758432,-1.08228,0,0,0,
54,0,0.758646,-1.08326,0.758474,-1.08242,0,0,0,
55,0,0.758463,-1.08322,0.758486,-1.08255,0,0,0,
56,0,0.758416,-1.08326,0.758479,-1.08265,0,0,0,
57,0,0.758392,-1.08332,0.758467,-1.08275,0,0,0,
58,0,0.758438,-1.08345,0.758459,-1.08285,0,0,0,
59,0,0.758727,-1.08335,0.758478,-1.08293,0,0,0,
60,0,0.758597,-1.08374,0.758506,-1.08303,0,0,0,
61,0,0.758563,-1.08424,0.758517,-1.08317,0,0,0,
62,0,0.758662,-1.0844,0.758532,-1.08335,0,0,0,
63,0,0.75898,-1.08453,0.758576,-1.08352,0,0,0,
64,0,0.759936,-1.08697,0.75871,-1.08386,0,0,0,
65,0,0.770569,-1.08572,0.759708,-1.08424,0,0,0,
66,0,0.779012,-1.08299,0.762007,-1.08425,0,0,0,
67,0,0.787728,-1.08609,0.765263,-1.0843,0,0,0,
68,0,0.791178,-1.08679,0.76895,-1.08462,0,0,0,
69,0,0.793821,-1.08615,0.77254,-1.08491,0,0,0,
70,0,0.776581,-1.09018,0.774469,-1.0854,0,0,0,
71,0,0.774541,-1.08806,0.774636,-1.08597,0,0,0,
72,0,0.768631,-1.0895,0.774171,-1.0864,0,0,0,
73,0,0.765207,-1.09063,0.773066,-1.08696,0,0,0,
74,0,0.765818,-1.08947,0.771914,-1.08743,0,0,0,
75,0,0.765903,-1.08775,0.770992,-1.08761,0,0,0,
76,0,0.76661,-1.08765,0.77027,-1.08762,0,0,0,
77,0,0.76815,-1.08638,0.769829,-1.08753,0,0,0,
78,0,0.769158,-1.08605,0.76965,-1.08733,0,0,0,
79,0,0.769715,-1.08612,0.769618,-1.08714,0,0,0,
80,0,0.770805,-1.08505,0.769716,-1.0869,0,0,0,
81,0,0.771075,-1.08554,0.769902,-1.08666,0,0,0,
82,0,0.771414,-1.08604,0.770107,-1.08652,0,0,0,
83,0,0.773916,-1.0873,0.770497,-1.08655,0,0,0,
84,0,0.773661,-1.08829,0.770999,-1.08674,0,0,0,
85,0,0.773617,-1.08827,0.771401,-1.08697,0,0,0,
86,0,0.778128,-1.09333,0.772083,-1.08756,0,0,0,
87,0,0.783159,-1.09762,0.773388,-1.08876,0,0,0,
88,0,0.785645,-1.09739,0.775066,-1.0901,0,0,0,
89,0,0.788456,-1.09789,0.776893,-1.09125,0,0,0,
90,0,0.793591,-1.09826,0.779047,-1.09229,0,0,0,
91,0,0.793054,-1.09674,0.781223,-1.09308,0,0,0,
92,0,0.792766,-1.09637,0.783004,-1.09361,0,0,0,
93,0,0.791432,-1.09639,0.784391,-1.09403,0,0,0,
94,0,0.791491,-1.09654,0.785468,-1.0944,0,0,0,
95,0,0.794258,-1.09795,0.786597,-1.09484,0,0,0,
96,0,0.794258,-1.09795,0.787765,-1.09531,0,0,0,
97,0,0.794562,-1.09854,0.788778,-1.09576,0,0,0,
98,0,0.79328,-1.10005,0.789562,-1.0963,0,0,0,
99,0,0.791174,-1.09965,0.789968,-1.09684,0,0,0,
100,0,0.790199,-1.09881,0.790078,-1.0972,0,0,0,
101,0,0.790182,-1.09882,0.790095,-1.09745,0,0,0,
102,0,0.788744,-1.098,0.789998,-1.0976,0,0,0,
103,0,0.788297,-1.09601,0.789773,-1.09751,0,0,0,
104,0,0.788209,-1.09597,0.789541,-1.09728,0,0,0,
105,0,0.78765,-1.09361,0.789296,-1.0969,0,0,0,
106,0,0.789291,-1.09257,0.78917,-1.09632,0,0,0,
107,0,0.789757,-1.09182,0.789224,-1.09569,0,0,0,
108,0,0.790016,-1.09154,0.789325,-1.09508,0,0,0,
109,0,0.790023,-1.0913,0.789431,-1.09452,0,0,0,
110,0,0.788452,-1.09077,0.789401,-1.09399,0,0,0,
111,0,0.78821,-1.0909,0.789238,-1.09351,0,0,0,
112,0,0.788498,-1.0916,0.789103,-1.09316,0,0,0,
113,0,0.78741,-1.09074,0.788928,-1.09286,0,0,0,
114,0,0.785697,-1.08996,0.788566,-1.09248,0,0,0,
115,0,0.785297,-1.08907,0.788098,-1.09202,0,0,0,
116,0,0.784761,-1.08836,0.787631,-1.09152,0,0,0,
117,0,0.784855,-1.08819,0.7872,-1.09103,0,0,0,
118,0,0.785534,-1.08841,0.786895,-1.09061,0,0,0,
119,0,0.785923,-1.08818,0.786717,-1.09026,0,0,0,
120,0,0.785884,-1.08817,0.786593,-1.08994,0,0,0,
121,0,0.785942,-1.08811,0.786489,-1.08966,0,0,0,
122,0,0.785844,-1.08796,0.786398,-1.08942,0,0,0,
123,0,0.785403,-1.08747,0.78628,-1.08916,0,0,0,
124,0,0.78542,-1.08719,0.786148,-1.08888,0,0,0,
125,0,0.785318,-1.08706,0.786029,-1.08861,0,0,0,
126,0,0.78389,-1.08604,0.785812,-1.0883,0,0,0,
127,0,0.781847,-1.08694,0.785363,-1.08802,0,0,0,
128,0,0.7779,-1.08663,0.784526,-1.08783,0,0,0,
129,0,0.77678,-1.08704,0.783431,-1.08768,0,0,0,
130,0,0.7736,-1.08595,0.782175,-1.0875,0,0,0,
131,0,0.768251,-1.08192,0.78046,-1.08696,0,0,0,
132,0,0.768907,-1.08274,0.778649,-1.08625,0,0,0,
133,0,0.773744,-1.08061,0.777533,-1.08555,0,0,0,
134,0,0.772571,-1.08923,0.776866,-1.08546,0,0,0,
135,0,0.769186,-1.08515,0.775953,-1.08572,0,0,0,
136,0,0.764741,-1.08284,0.774583,-1.08546,0,0,0,
137,0,0.762634,-1.07733,0.772922,-1.08464,0,0,0,
138,0,0.761695,-1.07502,0.771283,-1.08335,0,0,0,
139,0,0.76,-1.07383,0.769692,-1.08199,0,0,0,
140,0,0.756971,-1.07375,0.767984,-1.08074,0,0,0,
141,0,0.755774,-1.07289,0.766214,-1.07961,0,0,0,
142,0,0.754083,-1.0726,0.764494,-1.07856,0,0,0,
143,0,0.757475,-1.06726,0.763165,-1.07725,0,0,0,
144,0,0.758682,-1.0665,0.76239,-1.07567,0,0,0,
145,0,0.760465,-1.06596,0.761961,-1.07423,0,0,0,
146,0,0.761179,-1.06596,0.761787,-1.07297,0,0,0,
147,0,0.760877,-1.06615,0.761672,-1.07191,0,0,0,
148,0,0.760893,-1.06615,0.761552,-1.07104,0,0,0,
149,0,0.76337,-1.06635,0.76164,-1.07031,0,0,0,
150,0,0.762551,-1.06676,0.761841,-1.06973,0,0,0,
151,0,0.761256,-1.06821,0.761851,-1.06939,0,0,0,
152,0,0.759691,-1.06982,0.761641,-1.06933,0,0,0,
153,0,0.759443,-1.07016,0.761325,-1.06943,0,0,0,
154,0,0.757121,-1.07241,0.760861,-1.06972,0,0,0,
155,0,0.757056,-1.07255,0.760286,-1.07014,0,0,0,
156,0,0.757495,-1.07237,0.759827,-1.07049,0,0,0,
157,0,0.757265,-1.07302,0.759454,-1.07083,0,0,0,
158,0,0.757866,-1.0729,0.759166,-1.07115,0,0,0,
159,0,0.757894,-1.07351,0.75897,-1.07147,0,0,0,
160,0,0.757626,-1.07445,0.758785,-1.07185,0,0,0,
161,0,0.757524,-1.07539,0.758601,-1.07232,0,0,0,
162,0,0.757257,-1.07632,0.758416,-1.07286,0,0,0,
163,0,0.757213,-1.0766,0.758236,-1.07341,0,0,0,
164,0,0.75683,-1.07742,0.758051,-1.07396,0,0,0,
165,0,0.757385,-1.07814,0.757907,-1.07454,0,0,0,
166,0,0.757341,-1.07851,0.757824,-1.07512,0,0,0,
167,0,0.757446,-1.07895,0.757759,-1.07567,0,0,0,
168,0,0.757654,-1.07902,0.757727,-1.07617,0,0,0,
169,0,0.758446,-1.07871,0.757776,-1.07658,0,0,0,
170,0,0.758376,-1.07926,0.757873,-1.07695,0,0,0,
171,0,0.758692,-1.07889,0.757974,-1.07727,0,0,0,
172,0,0.759469,-1.07918,0.758143,-1.07754,0,0,0,
173,0,0.75924,-1.07975,0.758327,-1.07783,0,0,0,
174,0,0.759139,-1.08024,0.758459,-1.07816,0,0,0,
175,0,0.759399,-1.08007,0.758582,-1.07847,0,0,0,
176,0,0.759976,-1.07997,0.758751,-1.0787,0,0,0,
177,0,0.762865,-1.07817,0.759158,-1.07876,0,0,0,
178,0,0.761734,-1.07928,0.759636,-1.07875,0,0,0,
179,0,0.760115,-1.08126,0.759833,-1.07899,0,0,0,
180,0,0.764314,-1.07911,0.760196,-1.07917,0,0,0,
181,0,0.777911,-1.07863,0.76186,-1.07912,0,0,0,
182,0,0.77861,-1.07928,0.76436,-1.0791,0,0,0,
183,0,0.774015,-1.07911,0.766181,-1.07911,0,0,0,
184,0,0.77308,-1.078,0.767304,-1.07903,0,0,0,
185,0,0.770921,-1.07883,0.76802,-1.07894,0,0,0,
186,0,0.769718,-1.079,0.768371,-1.07893,0,0,0,
187,0,0.765806,-1.08206,0.768278,-1.07918,0,0,0,
188,0,0.776847,-1.08177,0.768742,-1.07959,0,0,0,
189,0,0.787822,-1.08013,0.770814,-1.0798,0,0,0,
190,0,0.788553,-1.07994,0.773462,-1.07984,0,0,0,
191,0,0.780482,-1.08031,0.775147,-1.07988,0,0,0,
192,0,0.78089,-1.08063,0.775992,-1.07997,0,0,0,
193,0,0.781782,-1.08057,0.776806,-1.08007,0,0,0,
194,0,0.775371,-1.08329,0.777076,-1.08035,0,0,0,
195,0,0.777228,-1.08215,0.776958,-1.08071,0,0,0,
196,0,0.777228,-1.08215,0.776999,-1.08093,0,0,0,
197,0,0.781918,-1.08035,0.777391,-1.08098,0,0,0,
198,0,0.781048,-1.07868,0.778015,-1.08076,0,0,0,
199,0,0.781048,-1.07868,0.778477,-1.08044,0,0,0,
200,0,0.781916,-1.07897,0.778935,-1.08019,0,0,0,
201,0,0.785741,-1.07894,0.779681,-1.08001,0,0,0,
202,0,0.794562,-1.07908,0.781277,-1.07985,0,0,0,
203,0,0.80117,-1.07957,0.783806,-1.07977,0,0,0,
204,0,0.803195,-1.07888,0.786607,-1.07969,0,0,0,
205,0,0.80397,-1.07894,0.789194,-1.07957,0,0,0,
206,0,0.78607,-1.08204,0.790082,-1.07971,0,0,0,
